movie,city,theater_count,estimated_city_gross
Max Payne,Houston,50,"$88,861.92"
Redemption,Houston,50,$76.34
Death Wish,Houston,50,"$74,290.09"
Mindhunters,Houston,50,"$9,785.54"
Mr. Brooks,Houston,50,"$62,189.46"
The Watcher,Houston,50,"$63,175.50"
State of Play,Houston,50,"$80,843.84"
The Art of Self-Defense,Houston,50,"$5,265.22"
Ride Along,Houston,50,"$294,692.72"
Heist,Houston,50,$103.17
The Producers,Houston,50,"$42,319.19"
Baise-moi,Houston,50,$12.65
Machine Gun Preacher,Houston,50,"$1,176.45"
The Spirit,Houston,50,"$43,201.82"
The Man from Nowhere,Houston,50,$14.11
One for the Money,Houston,50,"$57,686.92"
The House,Houston,50,"$55,874.22"
'71,Houston,50,"$2,770.86"
Extract,Houston,50,"$23,617.19"
Romeo Must Die,Houston,50,"$122,240.66"
Saw III,Houston,50,"$175,234.05"
Gigli,Houston,50,"$13,253.56"
Mortdecai,Houston,50,"$16,610.08"
Trance,Houston,50,"$5,064.89"
Ichi the Killer,Houston,50,$44.30
The International,Houston,50,"$55,581.63"
Bad Santa,Houston,50,"$131,166.28"
Saw 3D,Houston,50,"$99,826.86"
Perfect Stranger,Houston,50,"$52,380.94"
Destroyer,Houston,50,"$3,348.64"
The Paperboy,Houston,50,"$1,512.66"
Paul Blart: Mall Cop,Houston,50,"$45,467.08"
The Perfect Score,Houston,50,"$22,685.80"
The Book of Henry,Houston,50,"$9,215.08"
Kidnap,Houston,50,"$67,085.54"
Righteous Kill,Houston,50,"$87,534.14"
Saving Silverman,Houston,50,"$42,262.06"
Trust,Houston,50,$262.10
Hunger,Houston,50,$336.51
Analyze That,Houston,50,"$70,152.06"
Murder by Numbers,Houston,50,"$69,766.60"
I Love You Phillip Morris,Houston,50,"$4,445.49"
Punisher: War Zone,Houston,50,"$17,358.05"
Where the Truth Lies,Houston,50,"$1,903.34"
Under Suspicion,Houston,50,$564.96
Cellular,Houston,50,"$69,892.99"
Bernie,Houston,50,"$20,098.93"
Ong-Bak: The Thai Warrior,Houston,50,"$9,958.76"
Assault on Precinct 13,Houston,50,"$43,625.92"
Femme Fatale,Houston,50,"$14,396.55"
Dead Man's Shoes,Houston,50,$13.13
Bad Samaritan,Houston,50,"$7,501.83"
Out of Time,Houston,50,"$89,333.39"
Horns,Houston,50,$359.21
The Gunman,Houston,50,"$23,238.20"
Premium Rush,Houston,50,"$44,279.72"
Sin Nombre,Houston,50,"$5,534.79"
The Condemned,Houston,50,$8.12
Malibu's Most Wanted,Houston,50,"$74,927.51"
"The Gangster, the Cop, the Devil",Houston,50,$472.80
Detroit,Houston,50,"$36,668.13"
Eye See You,Houston,50,$172.88
Child 44,Houston,50,"$2,634.09"
The Glass House,Houston,50,"$39,313.05"
Duplicity,Houston,50,"$88,607.35"
Appaloosa,Houston,50,"$44,130.25"
Cosmopolis,Houston,50,"$1,624.03"
The Quiet,Houston,50,$832.48
Fanboys,Houston,50,"$1,503.68"
Paid in Full,Houston,50,"$6,643.86"
Gotti,Houston,50,"$9,485.21"
Keanu,Houston,50,"$44,914.98"
