movie,city,theater_count,estimated_city_gross
The X Files: I Want to Believe,Phoenix,50,"$32,488.89"
3000 Miles to Graceland,Phoenix,50,"$24,369.42"
xXx: State of the Union,Phoenix,50,"$41,611.11"
Trespass,Phoenix,50,$26.04
The Informant!,Phoenix,50,"$51,582.15"
Skiptrace,Phoenix,50,$2.77
Don,Phoenix,50,"$1,245.50"
Man of the House,Phoenix,50,"$30,502.67"
The Whistleblower,Phoenix,50,"$1,735.60"
Blood Work,Phoenix,50,"$40,566.86"
99 Homes,Phoenix,50,"$2,184.64"
The Killer Inside Me,Phoenix,50,$332.85
Loving Pablo,Phoenix,50,$34.09
Transsiberian,Phoenix,50,"$3,412.08"
Kill the Messenger,Phoenix,50,"$3,794.85"
The Way of the Gun,Phoenix,50,"$9,376.48"
Ride Along 2,Phoenix,50,"$141,246.25"
Saw V,Phoenix,50,"$87,865.68"
Two for the Money,Phoenix,50,"$35,399.19"
No Good Deed,Phoenix,50,"$81,357.62"
Young Adam,Phoenix,50,"$1,187.98"
Texas Killing Fields,Phoenix,50,$70.11
Exit Wounds,Phoenix,50,"$80,142.09"
Narc,Phoenix,50,"$16,196.21"
Just Getting Started,Phoenix,50,"$9,398.07"
Undisputed,Phoenix,50,"$19,764.57"
Gemini,Phoenix,50,$310.20
Crocodile Dundee in Los Angeles,Phoenix,50,"$39,693.83"
Paul Blart: Mall Cop 2,Phoenix,50,"$109,994.26"
Life of Crime,Phoenix,50,$405.20
Postal,Phoenix,50,"$27,878.93"
Dark Blue,Phoenix,50,"$14,027.70"
Madea Goes to Jail,Phoenix,50,"$140,105.71"
Fighting,Phoenix,50,"$35,669.03"
Cowboy Bebop: The Movie,Phoenix,50,"$1,548.45"
Gringo,Phoenix,50,"$7,695.23"
Blindspotting,Phoenix,50,"$6,709.75"
The Conspirator,Phoenix,50,"$17,865.55"
Wild Target,Phoenix,50,$181.45
Oliver Twist,Phoenix,50,"$3,077.08"
The Salton Sea,Phoenix,50,"$1,183.82"
Mesrine: Killer Instinct,Phoenix,50,$854.18
The Kitchen,Phoenix,50,"$18,656.85"
Bel Ami,Phoenix,50,$185.68
Bullet to the Head,Phoenix,50,"$14,684.58"
SuperFly,Phoenix,50,"$31,811.69"
Drillbit Taylor,Phoenix,50,"$50,869.99"
Lakeview Terrace,Phoenix,50,"$60,794.91"
A Kind of Murder,Phoenix,50,$2.80
An Evening with Beverly Luff Linn,Phoenix,50,$8.07
Contraband,Phoenix,50,"$103,010.76"
Proud Mary,Phoenix,50,"$32,312.63"
Nurse Betty,Phoenix,50,"$38,968.55"
Alan Partridge,Phoenix,50,$235.68
The Protector,Phoenix,50,"$18,434.29"
Nancy Drew,Phoenix,50,"$39,657.97"
Party Monster,Phoenix,50,"$1,127.61"
Blood Ties,Phoenix,50,$63.84
Firewall,Phoenix,50,"$75,485.47"
Lions for Lambs,Phoenix,50,"$23,230.15"
Highwaymen,Phoenix,50,$568.30
Captive,Phoenix,50,"$3,960.25"
88 Minutes,Phoenix,50,"$26,215.48"
The Girl Who Kicked the Hornet's Nest,Phoenix,50,"$8,404.13"
Balls of Fury,Phoenix,50,"$50,855.51"
The Tribe,Phoenix,50,$233.13
Dead Man Down,Phoenix,50,"$16,847.83"
The East,Phoenix,50,"$3,512.19"
In Order of Disappearance,Phoenix,50,$76.31
Formula 51,Phoenix,50,"$8,057.79"
New World,Phoenix,50,$708.86
District B13,Phoenix,50,"$1,854.63"
Master Z: The Ip Man Legacy,Phoenix,50,"$9,614.61"
The Crimson Rivers,Phoenix,50,$979.43
The Fanatic,Phoenix,50,$4.88
Drowning Mona,Phoenix,50,"$23,887.19"
The Dinner,Phoenix,50,"$2,048.26"
Unstoppable,Phoenix,50,$152.53
Hollywood Homicide,Phoenix,50,"$46,472.13"
Find Me Guilty,Phoenix,50,"$1,817.29"
Nine Queens,Phoenix,50,"$1,890.98"
The Lookout,Phoenix,50,"$7,123.46"
American Pastoral,Phoenix,50,$838.38
Badla,Phoenix,50,"$2,881.54"
Saving Grace,Phoenix,50,"$18,759.82"
The Interpreter,Phoenix,50,"$112,580.01"
Adam's Apples,Phoenix,50,$2.02
Pride and Glory,Phoenix,50,"$24,324.13"
Showtime,Phoenix,50,"$58,966.59"
The Invisible,Phoenix,50,"$31,847.62"
The Hitcher,Phoenix,50,"$25,506.44"
Ned Kelly,Phoenix,50,$115.92
Middle Men,Phoenix,50,"$1,120.59"
Scoop,Phoenix,50,"$16,297.83"
Ted Bundy,Phoenix,50,$9.40
Brick Mansions,Phoenix,50,"$31,409.73"
The Villainess,Phoenix,50,$42.95
Suspect Zero,Phoenix,50,"$13,510.89"
8 Women,Phoenix,50,"$4,763.48"
Whiteout,Phoenix,50,"$15,910.61"
Our Kind of Traitor,Phoenix,50,"$4,881.62"
Cheap Thrills,Phoenix,50,$91.94
Reservation Road,Phoenix,50,$188.89
Cold in July,Phoenix,50,$641.99
Get Carter,Phoenix,50,"$23,174.92"
Talvar,Phoenix,50,$530.12
Intermission,Phoenix,50,"$1,388.89"
Cradle 2 the Grave,Phoenix,50,"$53,747.98"
The Disappearance of Alice Creed,Phoenix,50,$258.55
Raging Fire,Phoenix,50,$596.60
The Skulls,Phoenix,50,"$54,264.78"
Never Goin' Back,Phoenix,50,$94.87
Hoodwinked Too! Hood vs. Evil,Phoenix,50,"$15,706.45"
L.I.E.,Phoenix,50,"$1,767.99"
Silent House,Phoenix,50,"$19,440.29"
Catch That Kid,Phoenix,50,"$25,862.42"
The Burning Plain,Phoenix,50,$310.29
Once Upon a Time in Anatolia,Phoenix,50,$214.81
The Clan,Phoenix,50,$288.39
The Informers,Phoenix,50,$464.51
Observe and Report,Phoenix,50,"$37,151.27"
Easy Money,Phoenix,50,$292.44
The Baader Meinhof Complex,Phoenix,50,$737.45
Mesrine: Public Enemy No. 1,Phoenix,50,$426.00
City by the Sea,Phoenix,50,"$34,736.27"
A Guide to Recognizing Your Saints,Phoenix,50,$799.18
Bitch Slap,Phoenix,50,$26.89
Rang De Basanti,Phoenix,50,"$3,402.31"
Auto Focus,Phoenix,50,"$3,192.87"
Dorm Daze,Phoenix,50,$86.91
Heaven Knows What,Phoenix,50,$123.89
Let's Go to Prison,Phoenix,50,"$7,143.95"
Millions,Phoenix,50,"$10,193.23"
Trade,Phoenix,50,$331.67
Dogman,Phoenix,50,$229.51
Made,Phoenix,50,"$8,219.91"
King Cobra,Phoenix,50,$44.14
Freedomland,Phoenix,50,"$19,374.73"
"OSS 117: Cairo, Nest of Spies",Phoenix,50,$468.78
Mad Money,Phoenix,50,"$32,003.27"
Traitor,Phoenix,50,"$36,434.72"
Cecil B. Demented,Phoenix,50,"$1,989.12"
Haider,Phoenix,50,"$1,396.04"
Extreme Job,Phoenix,50,"$2,424.59"
Mean Machine,Phoenix,50,$143.64
All About Lily Chou-Chou,Phoenix,50,$38.47
The Air I Breathe,Phoenix,50,$39.91
Twisted,Phoenix,50,"$39,011.56"
Delhi Belly,Phoenix,50,"$2,371.75"
Antitrust,Phoenix,50,"$16,978.33"
Little Woods,Phoenix,50,$232.27
The Yards,Phoenix,50,"$1,366.77"
Big Trouble,Phoenix,50,"$11,244.80"
Infamous,Phoenix,50,"$1,781.26"
Pawn Shop Chronicles,Phoenix,50,$7.61
Elite Squad 2: The Enemy Within,Phoenix,50,$155.02
Dhoom 2,Phoenix,50,"$4,093.28"
"Love, Honor and Obey",Phoenix,50,$1.77
Reno 911!: Miami,Phoenix,50,"$31,497.44"
Cop Car,Phoenix,50,$198.20
Veronica Guerin,Phoenix,50,"$2,433.29"
Trapped,Phoenix,50,$96.83
Deadfall,Phoenix,50,$101.89
Trash,Phoenix,50,$15.84
God Bless America,Phoenix,50,$188.95
The Nut Job,Phoenix,50,"$99,485.93"
Cassandra's Dream,Phoenix,50,"$1,504.35"
Sightseers,Phoenix,50,$55.31
Paparazzi,Phoenix,50,"$24,328.29"
Stolen,Phoenix,50,$471.20
Breaking and Entering,Phoenix,50,"$1,438.39"
Dirty Pretty Things,Phoenix,50,"$12,559.48"
The Art of the Steal,Phoenix,50,$95.14
Collide,Phoenix,50,"$3,530.32"
The Perfect Host,Phoenix,50,$74.99
Lonely Hearts,Phoenix,50,$291.97
Tragedy Girls,Phoenix,50,$95.84
15 Minutes,Phoenix,50,"$37,786.02"
Chi-Raq,Phoenix,50,"$4,099.15"
Pathology,Phoenix,50,$168.25
Max Keeble's Big Move,Phoenix,50,"$26,775.21"
God's Pocket,Phoenix,50,$161.65
Leaves of Grass,Phoenix,50,$105.30
Paranoid Park,Phoenix,50,$752.55
Taxi 2,Phoenix,50,"$1,130.08"
Rampart,Phoenix,50,"$1,500.75"
Conviction,Phoenix,50,"$10,502.88"
Stockholm,Phoenix,50,$467.74
Pink,Phoenix,50,"$1,921.89"
Ittefaq,Phoenix,50,$461.47
Dom Hemingway,Phoenix,50,$802.27
Racer and the Jailbird,Phoenix,50,$71.75
Feardotcom,Phoenix,50,"$20,451.07"
Kings,Phoenix,50,$425.24
The Singing Detective,Phoenix,50,$520.96
Man from Reno,Phoenix,50,$143.87
Robot & Frank,Phoenix,50,"$5,149.36"
Bad Santa 2,Phoenix,50,"$27,533.61"
Lila dit ça,Phoenix,50,$187.61
The Sweeney,Phoenix,50,$40.79
Absolutely Fabulous: The Movie,Phoenix,50,"$7,355.58"
Vera Drake,Phoenix,50,"$5,812.33"
The Blind Swordsman: Zatoichi,Phoenix,50,"$1,321.88"
Keeping Mum,Phoenix,50,"$2,506.76"
The Negotiation,Phoenix,50,$170.10
The Counterfeiters,Phoenix,50,"$8,492.43"
The Trial,Phoenix,50,$29.80
Wasabi,Phoenix,50,$126.23
Battle in Heaven,Phoenix,50,$109.78
Burke and Hare,Phoenix,50,$7.48
Birthday Girl,Phoenix,50,"$7,617.88"
Dabangg,Phoenix,50,"$7,173.06"
One Night at McCool's,Phoenix,50,"$9,740.37"
The Matador,Phoenix,50,"$19,501.40"
The Dead Girl,Phoenix,50,$26.80
Dhoom 3,Phoenix,50,"$12,436.54"
The Weight of Water,Phoenix,50,$158.90
Better Luck Tomorrow,Phoenix,50,"$5,887.55"
Maria Full of Grace,Phoenix,50,"$10,091.11"
Lila & Eve,Phoenix,50,$58.74
The Quarry,Phoenix,50,$3.27
Tsotsi,Phoenix,50,"$4,509.45"
Heaven,Phoenix,50,"$1,198.94"
Bones,Phoenix,50,"$11,315.20"
Welcome to the Punch,Phoenix,50,$10.51
The Silence,Phoenix,50,$154.30
Dhoom,Phoenix,50,$380.52
Frozen River,Phoenix,50,"$3,884.64"
The Angels' Share,Phoenix,50,$471.26
Escobar: Paradise Lost,Phoenix,50,$165.47
The Son of No One,Phoenix,50,$44.70
What's the Worst That Could Happen?,Phoenix,50,"$49,695.82"
Omar,Phoenix,50,$551.22
Spartan,Phoenix,50,"$6,866.20"
Falcon Rising,Phoenix,50,$13.46
Killerman,Phoenix,50,$428.90
Confidence,Phoenix,50,"$18,909.49"
Bullhead,Phoenix,50,$235.11
Crypto,Phoenix,50,$15.78
Flypaper,Phoenix,50,$1.70
Ernest & Celestine,Phoenix,50,$453.00
Waist Deep,Phoenix,50,"$33,008.71"
The Limits of Control,Phoenix,50,$658.10
Bless the Child,Phoenix,50,"$45,482.45"
The Nile Hilton Incident,Phoenix,50,$125.56
The Thieves,Phoenix,50,"$1,061.94"
First Sunday,Phoenix,50,"$58,733.03"
Pieta,Phoenix,50,$33.96
Beyond a Reasonable Doubt,Phoenix,50,$50.18
Buster's Mal Heart,Phoenix,50,$112.45
Knockaround Guys,Phoenix,50,"$18,011.43"
Buffalo Soldiers,Phoenix,50,$547.73
Black Friday,Phoenix,50,$52.64
JCVD,Phoenix,50,$728.81
All About the Benjamins,Phoenix,50,"$39,457.31"
Raid,Phoenix,50,"$1,564.46"
El Angel,Phoenix,50,$146.29
Skin Trade,Phoenix,50,$1.92
Sleuth,Phoenix,50,$530.84
The Villain,Phoenix,50,$641.21
The Third Murder,Phoenix,50,$138.29
Talaash: The Answer Lies Within,Phoenix,50,"$4,190.50"
Surveillance,Phoenix,50,$42.35
Captivity,Phoenix,50,"$4,067.29"
Little Fish,Phoenix,50,$12.62
The Vault,Phoenix,50,$8.87
Sophie Scholl: The Final Days,Phoenix,50,"$1,046.96"
The Cat's Meow,Phoenix,50,"$4,969.50"
Julia,Phoenix,50,$3.27
Shangri-La Suite,Phoenix,50,$20.66
Nothing Bad Can Happen,Phoenix,50,$7.24
Chapter 27,Phoenix,50,$86.25
Micmacs,Phoenix,50,"$1,952.38"
Fabricated City,Phoenix,50,$162.39
Taxi 3,Phoenix,50,$769.87
Henry's Crime,Phoenix,50,$157.75
The Nut Job 2: Nutty by Nature,Phoenix,50,"$43,928.41"
Madea's Witness Protection,Phoenix,50,"$101,656.30"
Echelon Conspiracy,Phoenix,50,$774.43
Kung Fu Jungle,Phoenix,50,$199.92
Home Room,Phoenix,50,$8.08
Seeking Justice,Phoenix,50,$63.61
Omkara,Phoenix,50,"$1,222.75"
Shanghai,Phoenix,50,$69.20
Mini's First Time,Phoenix,50,$75.74
The Man,Phoenix,50,"$12,891.88"
Domestic Disturbance,Phoenix,50,"$70,058.24"
Priceless,Phoenix,50,"$2,321.96"
Corky Romano,Phoenix,50,"$37,127.73"
Half Past Dead,Phoenix,50,"$23,785.53"
Highway,Phoenix,50,$819.30
Screwed,Phoenix,50,"$10,881.02"
Carandiru,Phoenix,50,$331.28
Redacted,Phoenix,50,$101.25
A Single Shot,Phoenix,50,$15.51
Sweet Country,Phoenix,50,$148.04
Unknown,Phoenix,50,$223.58
Next Day Air,Phoenix,50,"$15,510.21"
Greenfingers,Phoenix,50,"$2,228.57"
Welcome to Collinwood,Phoenix,50,$517.12
Crazy on the Outside,Phoenix,50,$99.77
Gozu,Phoenix,50,$84.26
The Adderall Diaries,Phoenix,50,$17.48
Never Die Alone,Phoenix,50,"$8,739.96"
Graduation,Phoenix,50,$272.48
Birds of Passage,Phoenix,50,$782.67
Goldstone,Phoenix,50,$133.78
See Spot Run,Phoenix,50,"$51,650.12"
Race,Phoenix,50,"$2,116.68"
Stander,Phoenix,50,$29.52
Raajneeti,Phoenix,50,"$2,224.09"
Mystery Team,Phoenix,50,$119.42
Donkey Punch,Phoenix,50,$28.46
Bangkok Dangerous,Phoenix,50,"$23,658.78"
Hey Ram,Phoenix,50,$425.30
Armored,Phoenix,50,"$24,756.89"
Kick,Phoenix,50,"$3,810.62"
Take Me,Phoenix,50,$4.00
The Art of War,Phoenix,50,"$46,774.45"
Reclaim,Phoenix,50,$5.57
The Bag Man,Phoenix,50,$75.59
Shade,Phoenix,50,$51.44
Closed Circuit,Phoenix,50,"$8,877.35"
Ain't Them Bodies Saints,Phoenix,50,$600.16
Gangster No. 1,Phoenix,50,$47.87
Pierrepoint: The Last Hangman,Phoenix,50,$33.70
Ballistic: Ecks vs. Sever,Phoenix,50,"$22,133.88"
Lucky Numbers,Phoenix,50,"$15,505.86"
Read My Lips,Phoenix,50,"$2,104.46"
Violet & Daisy,Phoenix,50,$26.61
Tracers,Phoenix,50,$3.10
The Curse of the Jade Scorpion,Phoenix,50,"$11,607.48"
Shootout at Lokhandwala,Phoenix,50,$447.84
The Alphabet Killer,Phoenix,50,$46.12
The Barbarian Invasions,Phoenix,50,"$5,314.58"
Jiang hu er nü,Phoenix,50,$644.06
Small Time Crooks,Phoenix,50,"$26,432.79"
District 13: Ultimatum,Phoenix,50,$55.80
Idlewild,Phoenix,50,"$19,431.40"
Out of Blue,Phoenix,50,$24.24
Beautiful Creatures,Phoenix,50,$85.75
The Good Thief,Phoenix,50,"$5,446.89"
Flash Point,Phoenix,50,$5.06
The Oxford Murders,Phoenix,50,$5.59
Ed Gein,Phoenix,50,$8.84
The Ice Harvest,Phoenix,50,"$13,655.27"
The Package,Phoenix,50,$2.27
Haven,Phoenix,50,$211.85
Novocaine,Phoenix,50,"$3,153.56"
Stolen,Phoenix,50,$11.31
Sleight,Phoenix,50,"$5,957.07"
The Unknown Girl,Phoenix,50,$233.11
OSS 117: Lost in Rio,Phoenix,50,$135.26
Veteran,Phoenix,50,"$1,859.03"
Run with the Hunted,Phoenix,50,$17.43
Sweet Sixteen,Phoenix,50,$48.83
Dragon,Phoenix,50,$17.24
Stuck,Phoenix,50,$103.98
Defendor,Phoenix,50,$68.84
Bait,Phoenix,50,"$23,729.15"
Sonny,Phoenix,50,$27.31
Batla House,Phoenix,50,$763.63
Special 26,Phoenix,50,"$1,671.28"
In the Mix,Phoenix,50,"$15,646.84"
Believer,Phoenix,50,$566.15
The Insult,Phoenix,50,"$1,550.40"
The Hollow,Phoenix,50,$632.82
Witless Protection,Phoenix,50,"$6,397.36"
Brother,Phoenix,50,$693.29
Show Dogs,Phoenix,50,"$27,475.55"
The Memory of a Killer,Phoenix,50,$514.09
Amen.,Phoenix,50,$424.72
Band of Robbers,Phoenix,50,$31.83
Kill Me Three Times,Phoenix,50,$36.91
Rob the Mob,Phoenix,50,$320.37
Elena,Phoenix,50,$36.04
Bomb City,Phoenix,50,$91.86
The Zodiac,Phoenix,50,$69.34
Owning Mahowny,Phoenix,50,"$1,565.50"
Race 3,Phoenix,50,"$2,618.10"
Animal Factory,Phoenix,50,$67.83
Criminal,Phoenix,50,"$22,742.76"
Serious Moonlight,Phoenix,50,$38.92
Human Capital,Phoenix,50,$243.62
Rise: Blood Hunter,Phoenix,50,$164.74
Point Blank,Phoenix,50,"$1,094.61"
The Blue Room,Phoenix,50,$357.96
A Cat in Paris,Phoenix,50,$479.96
Line of Duty,Phoenix,50,$83.10
Death House,Phoenix,50,$36.90
The Reckoning,Phoenix,50,$397.35
Monsters and Men,Phoenix,50,$774.35
A War,Phoenix,50,$190.30
City of Men,Phoenix,50,$475.47
Kaminey,Phoenix,50,"$1,991.44"
Kurbaan,Phoenix,50,"$1,167.90"
The Beat That My Heart Skipped,Phoenix,50,"$1,584.65"
Panic,Phoenix,50,"$1,206.40"
Agneepath,Phoenix,50,"$3,068.28"
Paradise Now,Phoenix,50,"$2,248.87"
Connie and Carla,Phoenix,50,"$12,471.10"
Lowriders,Phoenix,50,"$9,531.30"
The Square,Phoenix,50,$73.04
10th & Wolf,Phoenix,50,$82.81
"Scotland, Pa.",Phoenix,50,$594.73
Dirty,Phoenix,50,$419.73
Empire,Phoenix,50,"$27,103.80"
The Samaritan,Phoenix,50,$2.70
Snow Angels,Phoenix,50,$623.72
Terribly Happy,Phoenix,50,$108.48
Wazir,Phoenix,50,$907.40
Vulgar,Phoenix,50,$23.08
Zyzzyx Rd,Phoenix,50,$0.05
Unconditional,Phoenix,50,"$1,557.36"
Child of God,Phoenix,50,$58.76
The Child,Phoenix,50,"$1,008.36"
Chico & Rita,Phoenix,50,$542.75
The Deep End,Phoenix,50,"$13,659.49"
Sonchiriya,Phoenix,50,$131.84
Gun Shy,Phoenix,50,"$2,526.71"
City of Ghosts,Phoenix,50,$66.67
Welcome,Phoenix,50,"$1,680.06"
The Swindlers,Phoenix,50,$374.58
Badlapur,Phoenix,50,$574.21
Illegal Tender,Phoenix,50,"$4,729.42"
The Escapist,Phoenix,50,$20.16
Dinner Rush,Phoenix,50,$170.32
Maze,Phoenix,50,$29.54
Tees Maar Khan,Phoenix,50,"$1,666.47"
Meeting Evil,Phoenix,50,$0.28
The Night Listener,Phoenix,50,"$12,117.36"
Neruda,Phoenix,50,"$1,454.09"
Stealing Harvard,Phoenix,50,"$21,636.37"
13,Phoenix,50,$187.96
You Kill Me,Phoenix,50,"$3,757.69"
Perrier's Bounty,Phoenix,50,$1.28
Polisse,Phoenix,50,$265.27
Shadowboxer,Phoenix,50,$573.87
Crown Heights,Phoenix,50,$369.38
Dheepan,Phoenix,50,$383.37
Khosla Ka Ghosla!,Phoenix,50,$40.99
Where the Money Is,Phoenix,50,"$8,762.20"
Casino Jack,Phoenix,50,"$1,610.11"
I'm Not Scared,Phoenix,50,"$2,500.82"
Down Terrace,Phoenix,50,$14.88
Anesthesia,Phoenix,50,$34.66
Kaante,Phoenix,50,"$1,612.22"
Cosmos,Phoenix,50,$32.50
The Crew,Phoenix,50,"$20,158.78"
Burnt Money,Phoenix,50,$373.91
Eastern Boys,Phoenix,50,$25.04
Asura,Phoenix,50,$270.19
Yardie,Phoenix,50,$55.76
Brooklyn Rules,Phoenix,50,$616.91
Pawn,Phoenix,50,$3.31
Beer for My Horses,Phoenix,50,"$1,031.29"
Winter of Frozen Dreams,Phoenix,50,$11.36
I'll Sleep When I'm Dead,Phoenix,50,$555.57
No Good Deed,Phoenix,50,$281.19
Big Fan,Phoenix,50,$362.97
Dylan Dog: Dead of Night,Phoenix,50,"$1,832.28"
Jindabyne,Phoenix,50,$619.17
Separate Lies,Phoenix,50,"$1,429.69"
Ashby,Phoenix,50,$7.17
Janatha Garage,Phoenix,50,"$186,580.04"
Oye Lucky! Lucky Oye!,Phoenix,50,$123.93
Rustom,Phoenix,50,"$1,683.74"
Simmba,Phoenix,50,"$7,858.99"
The Masked Saint,Phoenix,50,$191.65
Singham,Phoenix,50,$534.39
Shootout at Wadala,Phoenix,50,$571.83
Honeydripper,Phoenix,50,$414.78
El Chicano,Phoenix,50,"$2,159.30"
Killing Cabos,Phoenix,50,$195.30
Bunty Aur Babli,Phoenix,50,"$1,396.43"
The Caveman's Valentine,Phoenix,50,"$1,064.04"
Exiled,Phoenix,50,$76.51
Drug War,Phoenix,50,$198.00
The Aura,Phoenix,50,$86.87
Double Take,Phoenix,50,$31.31
Macbeth,Phoenix,50,"$1,714.29"
Race 2,Phoenix,50,"$2,444.89"
The Walker,Phoenix,50,$119.50
A Somewhat Gentle Man,Phoenix,50,$58.13
The Assassination of Richard Nixon,Phoenix,50,"$1,080.40"
People I Know,Phoenix,50,$188.86
Shuttle,Phoenix,50,$16.45
The Hillside Strangler,Phoenix,50,$5.52
Master,Phoenix,50,$922.29
Partir,Phoenix,50,$270.49
Harvard Man,Phoenix,50,$87.72
On the Other Side of the Tracks,Phoenix,50,$9.17
Bubble,Phoenix,50,$225.11
Skins,Phoenix,50,$370.04
Code Name: The Cleaner,Phoenix,50,"$12,548.20"
Nobel Son,Phoenix,50,$836.41
The Fall of the American Empire,Phoenix,50,"$3,373.09"
Dear Wendy,Phoenix,50,$35.78
Thin Ice,Phoenix,50,"$1,222.84"
Married Life,Phoenix,50,"$2,333.41"
Underclassman,Phoenix,50,"$8,755.76"
Alone with Her,Phoenix,50,$15.51
My Brother the Devil,Phoenix,50,$15.96
Paan Singh Tomar,Phoenix,50,$61.26
Gosnell: The Trial of America's Biggest Serial Killer,Phoenix,50,"$5,697.88"
Broken Horses,Phoenix,50,$54.19
The Assassin's Code,Phoenix,50,"$6,056.06"
Coastlines,Phoenix,50,$10.05
Christmas in Wonderland,Phoenix,50,$121.65
The Girl from the Naked Eye,Phoenix,50,$26.94
Savage,Phoenix,50,$115.34
The Lady in the Car with Glasses and a Gun,Phoenix,50,$3.15
Election 2,Phoenix,50,$84.94
Rhymes for Young Ghouls,Phoenix,50,$1.41
Civil Brand,Phoenix,50,$376.79
Alleluia,Phoenix,50,$9.29
The Monkey's Mask,Phoenix,50,$70.96
Turn It Up,Phoenix,50,"$1,927.23"
Golden Job,Phoenix,50,$442.52
Even Money,Phoenix,50,$98.96
A Ciambra,Phoenix,50,$47.98
The Dancer Upstairs,Phoenix,50,"$3,681.04"
Mad Detective,Phoenix,50,$7.17
High Heels and Low Lifes,Phoenix,50,$351.16
Take,Phoenix,50,$7.91
Anamorph,Phoenix,50,$9.15
The Prey,Phoenix,50,$9.77
Gold Diggers,Phoenix,50,$816.00
I'm in Love with a Church Girl,Phoenix,50,"$3,685.78"
The Attack,Phoenix,50,"$2,655.03"
Baaghi 2,Phoenix,50,"$2,043.21"
Game,Phoenix,50,$197.82
Holiday: A Soldier is Never Off Duty,Phoenix,50,"$1,094.54"
Love the Hard Way,Phoenix,50,$67.46
The Ardennes,Phoenix,50,$8.73
The Merry Gentleman,Phoenix,50,$536.18
Psycho-Pass: The Movie,Phoenix,50,$214.24
Sleepless Night,Phoenix,50,$5.20
Fiza,Phoenix,50,$965.87
The Wasted Times,Phoenix,50,$370.46
Cold War 2,Phoenix,50,$868.37
No News from God,Phoenix,50,$119.66
Weirdsville,Phoenix,50,$11.24
Nightcap,Phoenix,50,$686.30
State Property 2,Phoenix,50,"$2,597.77"
Detective Byomkesh Bakshy!,Phoenix,50,$896.60
Beauty and the Dogs,Phoenix,50,$13.80
LUV,Phoenix,50,$214.66
State Property,Phoenix,50,"$3,251.17"
The 24th Day,Phoenix,50,$21.84
Gangnam 1970,Phoenix,50,$27.90
Carter High,Phoenix,50,$526.78
The Architect,Phoenix,50,$19.58
The Mafia Kills Only in Summer,Phoenix,50,$57.50
Poor White Trash,Phoenix,50,$2.17
Save the Green Planet!,Phoenix,50,$22.64
De Dana Dan,Phoenix,50,"$1,463.19"
Close Your Eyes,Phoenix,50,$60.98
So Close,Phoenix,50,$118.58
Assassination Tango,Phoenix,50,"$1,502.22"
Loosies,Phoenix,50,$5.14
Time and Tide,Phoenix,50,$145.26
Blue Caprice,Phoenix,50,$134.32
Look,Phoenix,50,$24.98
Khatta Meetha,Phoenix,50,$839.07
Bluffmaster,Phoenix,50,"$1,113.22"
Rowdy Rathore,Phoenix,50,"$1,201.52"
Carancho,Phoenix,50,$132.17
Welcome Back,Phoenix,50,"$2,149.72"
Rascals,Phoenix,50,$404.37
Holy Rollers,Phoenix,50,$468.98
High on the Hog,Phoenix,50,$70.60
El Coyote,Phoenix,50,"$1,464.21"
Operation Mekong,Phoenix,50,"$1,238.72"
Lights in the Dusk,Phoenix,50,$21.76
One Two Three,Phoenix,50,$382.02
12,Phoenix,50,$193.73
Levity,Phoenix,50,$323.85
Lajja,Phoenix,50,$582.19
Sound of Noise,Phoenix,50,$37.74
Salvation Boulevard,Phoenix,50,$42.50
As Good as Dead,Phoenix,50,"$1,858.06"
Love Crime,Phoenix,50,$819.25
Chasing the Dragon II: Wild Wild Bunch,Phoenix,50,$304.46
The Man Who Copied,Phoenix,50,$36.50
Last Ride,Phoenix,50,$8.49
Raja Natwarlal,Phoenix,50,$203.00
Talento de barrio,Phoenix,50,"$2,580.80"
The Prison,Phoenix,50,$320.77
The Power of Few,Phoenix,50,$47.14
Victor,Phoenix,50,$172.79
The Last Godfather,Phoenix,50,$253.30
Blind Shaft,Phoenix,50,$51.52
Crimson Gold,Phoenix,50,$228.92
New York,Phoenix,50,"$1,520.30"
"Ruben Brandt, Collector",Phoenix,50,$182.65
King's Ransom,Phoenix,50,"$6,204.22"
Cronicas,Phoenix,50,$463.37
The Double Hour,Phoenix,50,"$2,339.44"
In the Name of My Daughter,Phoenix,50,$426.39
Yonkers Joe,Phoenix,50,"$15,483.82"
Singham Returns,Phoenix,50,"$1,906.91"
ECCO,Phoenix,50,$134.49
Graceland,Phoenix,50,$32.19
War of the Worlds: Goliath,Phoenix,50,$20.73
Dabangg 2,Phoenix,50,"$3,900.67"
Sarkar Raj,Phoenix,50,"$1,562.42"
Chrystal,Phoenix,50,$124.96
Who Is Cletis Tout?,Phoenix,50,$390.54
Just Another Love Story,Phoenix,50,$69.76
The R.M.,Phoenix,50,"$1,721.20"
Gangster's Paradise: Jerusalema,Phoenix,50,$7.68
Dum Maaro Dum,Phoenix,50,$872.82
Compadres,Phoenix,50,"$4,808.14"
Beneath the Harvest Sky,Phoenix,50,$43.53
Kak Vitka Chesnok vyoz Lyokhu Shtyrya v dom invalidov,Phoenix,50,$6.68
La Virgen de los Sicarios,Phoenix,50,$813.41
And Now Ladies & Gentlemen,Phoenix,50,"$1,140.79"
Red Lights,Phoenix,50,$76.26
Circus,Phoenix,50,$13.02
Thoongaavanam,Phoenix,50,$748.39
