movie,city,theater_count,estimated_city_gross
Captive,Miami,50,"$1,031.84"
88 Minutes,Miami,50,"$6,830.44"
The Girl Who Kicked the Hornet's Nest,Miami,50,"$2,189.69"
Balls of Fury,Miami,50,"$13,250.39"
The Tribe,Miami,50,$60.74
Dead Man Down,Miami,50,"$4,389.70"
The East,Miami,50,$915.10
In Order of Disappearance,Miami,50,$19.88
Formula 51,Miami,50,"$2,099.46"
New World,Miami,50,$184.69
District B13,Miami,50,$483.22
Master Z: The Ip Man Legacy,Miami,50,"$2,505.08"
The Crimson Rivers,Miami,50,$255.19
The Fanatic,Miami,50,$1.27
Drowning Mona,Miami,50,"$6,223.80"
The Dinner,Miami,50,$533.67
Unstoppable,Miami,50,$39.74
Hollywood Homicide,Miami,50,"$12,108.30"
Find Me Guilty,Miami,50,$473.50
Nine Queens,Miami,50,$492.69
The Lookout,Miami,50,"$1,856.02"
American Pastoral,Miami,50,$218.44
Badla,Miami,50,$750.78
Saving Grace,Miami,50,"$4,887.87"
The Interpreter,Miami,50,"$29,332.70"
Adam's Apples,Miami,50,$0.53
Pride and Glory,Miami,50,"$6,337.65"
Showtime,Miami,50,"$15,363.73"
The Invisible,Miami,50,"$8,297.89"
The Hitcher,Miami,50,"$6,645.70"
Ned Kelly,Miami,50,$30.20
Middle Men,Miami,50,$291.97
Scoop,Miami,50,"$4,246.40"
Ted Bundy,Miami,50,$2.45
Brick Mansions,Miami,50,"$8,183.80"
The Villainess,Miami,50,$11.19
Suspect Zero,Miami,50,"$3,520.26"
8 Women,Miami,50,"$1,241.12"
Whiteout,Miami,50,"$4,145.51"
Our Kind of Traitor,Miami,50,"$1,271.91"
Cheap Thrills,Miami,50,$23.96
Reservation Road,Miami,50,$49.22
Cold in July,Miami,50,$167.27
Get Carter,Miami,50,"$6,038.22"
Talvar,Miami,50,$138.12
Intermission,Miami,50,$361.87
Cradle 2 the Grave,Miami,50,"$14,004.02"
The Disappearance of Alice Creed,Miami,50,$67.36
Raging Fire,Miami,50,$155.44
The Skulls,Miami,50,"$14,138.68"
Never Goin' Back,Miami,50,$24.72
Hoodwinked Too! Hood vs. Evil,Miami,50,"$4,092.31"
L.I.E.,Miami,50,$460.65
Silent House,Miami,50,"$5,065.16"
Catch That Kid,Miami,50,"$6,738.45"
The Burning Plain,Miami,50,$80.85
Once Upon a Time in Anatolia,Miami,50,$55.97
The Clan,Miami,50,$75.14
The Informers,Miami,50,$121.03
Observe and Report,Miami,50,"$9,679.75"
Easy Money,Miami,50,$76.20
The Baader Meinhof Complex,Miami,50,$192.14
Mesrine: Public Enemy No. 1,Miami,50,$110.99
City by the Sea,Miami,50,"$9,050.53"
A Guide to Recognizing Your Saints,Miami,50,$208.23
Bitch Slap,Miami,50,$7.01
Rang De Basanti,Miami,50,$886.47
Auto Focus,Miami,50,$831.90
Dorm Daze,Miami,50,$22.64
Heaven Knows What,Miami,50,$32.28
Let's Go to Prison,Miami,50,"$1,861.35"
Millions,Miami,50,"$2,655.84"
Trade,Miami,50,$86.42
Dogman,Miami,50,$59.80
Made,Miami,50,"$2,141.69"
King Cobra,Miami,50,$11.50
Freedomland,Miami,50,"$5,048.08"
"OSS 117: Cairo, Nest of Spies",Miami,50,$122.14
Mad Money,Miami,50,"$8,338.44"
Traitor,Miami,50,"$9,493.06"
Cecil B. Demented,Miami,50,$518.27
Haider,Miami,50,$363.74
Extreme Job,Miami,50,$631.73
Mean Machine,Miami,50,$37.43
All About Lily Chou-Chou,Miami,50,$10.02
The Air I Breathe,Miami,50,$10.40
Twisted,Miami,50,"$10,164.45"
Delhi Belly,Miami,50,$617.96
Antitrust,Miami,50,"$4,423.70"
Little Woods,Miami,50,$60.52
The Yards,Miami,50,$356.11
Big Trouble,Miami,50,"$2,929.83"
Infamous,Miami,50,$464.11
Pawn Shop Chronicles,Miami,50,$1.98
Elite Squad 2: The Enemy Within,Miami,50,$40.39
Dhoom 2,Miami,50,"$1,066.50"
"Love, Honor and Obey",Miami,50,$0.46
Reno 911!: Miami,Miami,50,"$8,206.65"
Cop Car,Miami,50,$51.64
Veronica Guerin,Miami,50,$633.99
Trapped,Miami,50,$25.23
Deadfall,Miami,50,$26.55
Trash,Miami,50,$4.13
God Bless America,Miami,50,$49.23
The Nut Job,Miami,50,"$25,921.04"
Cassandra's Dream,Miami,50,$391.96
Sightseers,Miami,50,$14.41
Paparazzi,Miami,50,"$6,338.73"
Stolen,Miami,50,$122.77
Breaking and Entering,Miami,50,$374.77
Dirty Pretty Things,Miami,50,"$3,272.37"
The Art of the Steal,Miami,50,$24.79
Collide,Miami,50,$919.82
The Perfect Host,Miami,50,$19.54
Lonely Hearts,Miami,50,$76.07
Tragedy Girls,Miami,50,$24.97
15 Minutes,Miami,50,"$9,845.14"
Chi-Raq,Miami,50,"$1,068.03"
Pathology,Miami,50,$43.84
Max Keeble's Big Move,Miami,50,"$6,976.28"
God's Pocket,Miami,50,$42.12
Leaves of Grass,Miami,50,$27.44
Paranoid Park,Miami,50,$196.08
Taxi 2,Miami,50,$294.44
Rampart,Miami,50,$391.02
Conviction,Miami,50,"$2,736.52"
Stockholm,Miami,50,$121.87
Pink,Miami,50,$500.75
Ittefaq,Miami,50,$120.24
Dom Hemingway,Miami,50,$209.03
Racer and the Jailbird,Miami,50,$18.69
Feardotcom,Miami,50,"$5,328.52"
Kings,Miami,50,$110.80
The Singing Detective,Miami,50,$135.74
Man from Reno,Miami,50,$37.49
Robot & Frank,Miami,50,"$1,341.66"
Bad Santa 2,Miami,50,"$7,173.87"
Lila dit ça,Miami,50,$48.88
The Sweeney,Miami,50,$10.63
Absolutely Fabulous: The Movie,Miami,50,"$1,916.50"
Vera Drake,Miami,50,"$1,514.40"
The Blind Swordsman: Zatoichi,Miami,50,$344.42
Keeping Mum,Miami,50,$653.14
The Negotiation,Miami,50,$44.32
The Counterfeiters,Miami,50,"$2,212.70"
The Trial,Miami,50,$7.76
Wasabi,Miami,50,$32.89
Battle in Heaven,Miami,50,$28.60
Burke and Hare,Miami,50,$1.95
Birthday Girl,Miami,50,"$1,984.84"
Dabangg,Miami,50,"$1,868.94"
One Night at McCool's,Miami,50,"$2,537.85"
The Matador,Miami,50,"$5,081.09"
The Dead Girl,Miami,50,$6.98
Dhoom 3,Miami,50,"$3,240.34"
The Weight of Water,Miami,50,$41.40
Better Luck Tomorrow,Miami,50,"$1,534.00"
Maria Full of Grace,Miami,50,"$2,629.24"
Lila & Eve,Miami,50,$15.30
The Quarry,Miami,50,$0.85
Tsotsi,Miami,50,"$1,174.94"
Heaven,Miami,50,$312.38
Bones,Miami,50,"$2,948.17"
Welcome to the Punch,Miami,50,$2.74
The Silence,Miami,50,$40.20
Dhoom,Miami,50,$99.15
Frozen River,Miami,50,"$1,012.14"
The Angels' Share,Miami,50,$122.79
Escobar: Paradise Lost,Miami,50,$43.11
The Son of No One,Miami,50,$11.65
What's the Worst That Could Happen?,Miami,50,"$12,948.23"
Omar,Miami,50,$143.62
Spartan,Miami,50,"$1,788.99"
Falcon Rising,Miami,50,$3.51
Killerman,Miami,50,$111.75
Confidence,Miami,50,"$4,926.86"
Bullhead,Miami,50,$61.26
Crypto,Miami,50,$4.11
Flypaper,Miami,50,$0.44
Ernest & Celestine,Miami,50,$118.03
Waist Deep,Miami,50,"$8,600.41"
The Limits of Control,Miami,50,$171.47
Bless the Child,Miami,50,"$11,850.44"
The Nile Hilton Incident,Miami,50,$32.71
The Thieves,Miami,50,$276.69
First Sunday,Miami,50,"$15,302.88"
Pieta,Miami,50,$8.85
Beyond a Reasonable Doubt,Miami,50,$13.07
Buster's Mal Heart,Miami,50,$29.30
Knockaround Guys,Miami,50,"$4,692.87"
Buffalo Soldiers,Miami,50,$142.71
Black Friday,Miami,50,$13.72
JCVD,Miami,50,$189.89
All About the Benjamins,Miami,50,"$10,280.59"
Raid,Miami,50,$407.62
El Angel,Miami,50,$38.12
Skin Trade,Miami,50,$0.50
Sleuth,Miami,50,$138.31
The Villain,Miami,50,$167.07
The Third Murder,Miami,50,$36.03
Talaash: The Answer Lies Within,Miami,50,"$1,091.83"
Surveillance,Miami,50,$11.03
Captivity,Miami,50,"$1,059.73"
Little Fish,Miami,50,$3.29
The Vault,Miami,50,$2.31
Sophie Scholl: The Final Days,Miami,50,$272.79
The Cat's Meow,Miami,50,"$1,294.80"
Julia,Miami,50,$0.85
Shangri-La Suite,Miami,50,$5.38
Nothing Bad Can Happen,Miami,50,$1.89
Chapter 27,Miami,50,$22.47
Micmacs,Miami,50,$508.69
Fabricated City,Miami,50,$42.31
Taxi 3,Miami,50,$200.59
Henry's Crime,Miami,50,$41.10
The Nut Job 2: Nutty by Nature,Miami,50,"$11,445.54"
Madea's Witness Protection,Miami,50,"$26,486.53"
Echelon Conspiracy,Miami,50,$201.78
Kung Fu Jungle,Miami,50,$52.09
Home Room,Miami,50,$2.10
Seeking Justice,Miami,50,$16.57
Omkara,Miami,50,$318.59
Shanghai,Miami,50,$18.03
Mini's First Time,Miami,50,$19.73
The Man,Miami,50,"$3,358.98"
Domestic Disturbance,Miami,50,"$18,253.66"
Priceless,Miami,50,$604.99
Corky Romano,Miami,50,"$9,673.62"
Half Past Dead,Miami,50,"$6,197.31"
Highway,Miami,50,$213.47
Screwed,Miami,50,"$2,835.05"
Carandiru,Miami,50,$86.32
Redacted,Miami,50,$26.38
A Single Shot,Miami,50,$4.04
Sweet Country,Miami,50,$38.57
Unknown,Miami,50,$58.25
Next Day Air,Miami,50,"$4,041.18"
Greenfingers,Miami,50,$580.65
Welcome to Collinwood,Miami,50,$134.74
Crazy on the Outside,Miami,50,$26.00
Gozu,Miami,50,$21.95
The Adderall Diaries,Miami,50,$4.55
Never Die Alone,Miami,50,"$2,277.19"
Graduation,Miami,50,$70.99
Birds of Passage,Miami,50,$203.92
Goldstone,Miami,50,$34.86
See Spot Run,Miami,50,"$13,457.43"
Race,Miami,50,$551.50
Stander,Miami,50,$7.69
Raajneeti,Miami,50,$579.49
Mystery Team,Miami,50,$31.11
Donkey Punch,Miami,50,$7.41
Bangkok Dangerous,Miami,50,"$6,164.29"
Hey Ram,Miami,50,$110.81
Armored,Miami,50,"$6,450.40"
Kick,Miami,50,$992.86
Take Me,Miami,50,$1.04
The Art of War,Miami,50,"$12,187.07"
Reclaim,Miami,50,$1.45
The Bag Man,Miami,50,$19.69
Shade,Miami,50,$13.40
Closed Circuit,Miami,50,"$2,312.99"
Ain't Them Bodies Saints,Miami,50,$156.37
Gangster No. 1,Miami,50,$12.47
Pierrepoint: The Last Hangman,Miami,50,$8.78
Ballistic: Ecks vs. Sever,Miami,50,"$5,766.98"
Lucky Numbers,Miami,50,"$4,040.05"
Read My Lips,Miami,50,$548.32
Violet & Daisy,Miami,50,$6.93
Tracers,Miami,50,$0.81
The Curse of the Jade Scorpion,Miami,50,"$3,024.33"
Shootout at Lokhandwala,Miami,50,$116.69
The Alphabet Killer,Miami,50,$12.02
The Barbarian Invasions,Miami,50,"$1,384.71"
Jiang hu er nü,Miami,50,$167.81
Small Time Crooks,Miami,50,"$6,887.06"
District 13: Ultimatum,Miami,50,$14.54
Idlewild,Miami,50,"$5,062.85"
Out of Blue,Miami,50,$6.32
Beautiful Creatures,Miami,50,$22.34
The Good Thief,Miami,50,"$1,419.19"
Flash Point,Miami,50,$1.32
The Oxford Murders,Miami,50,$1.46
Ed Gein,Miami,50,$2.30
The Ice Harvest,Miami,50,"$3,557.88"
The Package,Miami,50,$0.59
Haven,Miami,50,$55.20
Novocaine,Miami,50,$821.66
Stolen,Miami,50,$2.95
Sleight,Miami,50,"$1,552.11"
The Unknown Girl,Miami,50,$60.74
OSS 117: Lost in Rio,Miami,50,$35.24
Veteran,Miami,50,$484.37
Run with the Hunted,Miami,50,$4.54
Sweet Sixteen,Miami,50,$12.72
Dragon,Miami,50,$4.49
Stuck,Miami,50,$27.09
Defendor,Miami,50,$17.94
Bait,Miami,50,"$6,182.63"
Sonny,Miami,50,$7.12
Batla House,Miami,50,$198.96
Special 26,Miami,50,$435.45
In the Mix,Miami,50,"$4,076.78"
Believer,Miami,50,$147.51
The Insult,Miami,50,$403.96
The Hollow,Miami,50,$164.88
Witless Protection,Miami,50,"$1,666.83"
Brother,Miami,50,$180.64
Show Dogs,Miami,50,"$7,158.75"
The Memory of a Killer,Miami,50,$133.95
Amen.,Miami,50,$110.66
Band of Robbers,Miami,50,$8.29
Kill Me Three Times,Miami,50,$9.62
Rob the Mob,Miami,50,$83.47
Elena,Miami,50,$9.39
Bomb City,Miami,50,$23.94
The Zodiac,Miami,50,$18.07
Owning Mahowny,Miami,50,$407.89
Race 3,Miami,50,$682.15
Animal Factory,Miami,50,$17.67
Criminal,Miami,50,"$5,925.62"
Serious Moonlight,Miami,50,$10.14
Human Capital,Miami,50,$63.47
Rise: Blood Hunter,Miami,50,$42.92
Point Blank,Miami,50,$285.20
The Blue Room,Miami,50,$93.27
A Cat in Paris,Miami,50,$125.05
Line of Duty,Miami,50,$21.65
Death House,Miami,50,$9.61
The Reckoning,Miami,50,$103.53
Monsters and Men,Miami,50,$201.76
A War,Miami,50,$49.58
City of Men,Miami,50,$123.88
Kaminey,Miami,50,$518.87
Kurbaan,Miami,50,$304.29
The Beat That My Heart Skipped,Miami,50,$412.88
Panic,Miami,50,$314.33
Agneepath,Miami,50,$799.44
Paradise Now,Miami,50,$585.94
Connie and Carla,Miami,50,"$3,249.34"
Lowriders,Miami,50,"$2,483.38"
The Square,Miami,50,$19.03
10th & Wolf,Miami,50,$21.58
"Scotland, Pa.",Miami,50,$154.96
Dirty,Miami,50,$109.36
Empire,Miami,50,"$7,061.89"
The Samaritan,Miami,50,$0.70
Snow Angels,Miami,50,$162.51
Terribly Happy,Miami,50,$28.26
Wazir,Miami,50,$236.42
Vulgar,Miami,50,$6.01
Zyzzyx Rd,Miami,50,$0.01
Unconditional,Miami,50,$405.77
Child of God,Miami,50,$15.31
The Child,Miami,50,$262.73
Chico & Rita,Miami,50,$141.41
The Deep End,Miami,50,"$3,558.98"
Sonchiriya,Miami,50,$34.35
Gun Shy,Miami,50,$658.33
City of Ghosts,Miami,50,$17.37
Welcome,Miami,50,$437.74
The Swindlers,Miami,50,$97.60
Badlapur,Miami,50,$149.61
Illegal Tender,Miami,50,"$1,232.25"
The Escapist,Miami,50,$5.25
Dinner Rush,Miami,50,$44.38
Maze,Miami,50,$7.70
Tees Maar Khan,Miami,50,$434.20
Meeting Evil,Miami,50,$0.07
The Night Listener,Miami,50,"$3,157.18"
Neruda,Miami,50,$378.86
Stealing Harvard,Miami,50,"$5,637.35"
13,Miami,50,$48.97
You Kill Me,Miami,50,$979.07
Perrier's Bounty,Miami,50,$0.33
Polisse,Miami,50,$69.12
Shadowboxer,Miami,50,$149.52
Crown Heights,Miami,50,$96.24
Dheepan,Miami,50,$99.89
Khosla Ka Ghosla!,Miami,50,$10.68
Where the Money Is,Miami,50,"$2,282.99"
Casino Jack,Miami,50,$419.51
I'm Not Scared,Miami,50,$651.59
Down Terrace,Miami,50,$3.88
Anesthesia,Miami,50,$9.03
Kaante,Miami,50,$420.06
Cosmos,Miami,50,$8.47
The Crew,Miami,50,"$5,252.37"
Burnt Money,Miami,50,$97.42
Eastern Boys,Miami,50,$6.52
Asura,Miami,50,$70.40
Yardie,Miami,50,$14.53
Brooklyn Rules,Miami,50,$160.73
Pawn,Miami,50,$0.86
Beer for My Horses,Miami,50,$268.70
Winter of Frozen Dreams,Miami,50,$2.96
I'll Sleep When I'm Dead,Miami,50,$144.75
No Good Deed,Miami,50,$73.26
Big Fan,Miami,50,$94.57
Dylan Dog: Dead of Night,Miami,50,$477.40
Jindabyne,Miami,50,$161.32
Separate Lies,Miami,50,$372.51
Ashby,Miami,50,$1.87
Janatha Garage,Miami,50,"$48,613.39"
Oye Lucky! Lucky Oye!,Miami,50,$32.29
Rustom,Miami,50,$438.70
Simmba,Miami,50,"$2,047.66"
The Masked Saint,Miami,50,$49.94
Singham,Miami,50,$139.23
Shootout at Wadala,Miami,50,$148.99
Honeydripper,Miami,50,$108.07
El Chicano,Miami,50,$562.61
Killing Cabos,Miami,50,$50.89
Bunty Aur Babli,Miami,50,$363.84
The Caveman's Valentine,Miami,50,$277.24
Exiled,Miami,50,$19.93
Drug War,Miami,50,$51.59
The Aura,Miami,50,$22.63
Double Take,Miami,50,$8.16
Macbeth,Miami,50,$446.66
Race 2,Miami,50,$637.02
The Walker,Miami,50,$31.14
A Somewhat Gentle Man,Miami,50,$15.15
The Assassination of Richard Nixon,Miami,50,$281.50
People I Know,Miami,50,$49.21
Shuttle,Miami,50,$4.29
The Hillside Strangler,Miami,50,$1.44
Master,Miami,50,$240.30
Partir,Miami,50,$70.48
Harvard Man,Miami,50,$22.86
On the Other Side of the Tracks,Miami,50,$2.39
Bubble,Miami,50,$58.65
Skins,Miami,50,$96.41
Code Name: The Cleaner,Miami,50,"$3,269.43"
Nobel Son,Miami,50,$217.93
The Fall of the American Empire,Miami,50,$878.86
Dear Wendy,Miami,50,$9.32
Thin Ice,Miami,50,$318.61
Married Life,Miami,50,$607.97
Underclassman,Miami,50,"$2,281.31"
Alone with Her,Miami,50,$4.04
My Brother the Devil,Miami,50,$4.16
Paan Singh Tomar,Miami,50,$15.96
Gosnell: The Trial of America's Biggest Serial Killer,Miami,50,"$1,484.58"
Broken Horses,Miami,50,$14.12
The Assassin's Code,Miami,50,"$1,577.91"
Coastlines,Miami,50,$2.62
Christmas in Wonderland,Miami,50,$31.70
The Girl from the Naked Eye,Miami,50,$7.02
Savage,Miami,50,$30.05
The Lady in the Car with Glasses and a Gun,Miami,50,$0.82
Election 2,Miami,50,$22.13
Rhymes for Young Ghouls,Miami,50,$0.37
Civil Brand,Miami,50,$98.17
Alleluia,Miami,50,$2.42
The Monkey's Mask,Miami,50,$18.49
Turn It Up,Miami,50,$502.14
Golden Job,Miami,50,$115.30
Even Money,Miami,50,$25.78
A Ciambra,Miami,50,$12.50
The Dancer Upstairs,Miami,50,$959.09
Mad Detective,Miami,50,$1.87
High Heels and Low Lifes,Miami,50,$91.49
Take,Miami,50,$2.06
Anamorph,Miami,50,$2.39
The Prey,Miami,50,$2.55
Gold Diggers,Miami,50,$212.61
I'm in Love with a Church Girl,Miami,50,$960.33
The Attack,Miami,50,$691.77
Baaghi 2,Miami,50,$532.36
Game,Miami,50,$51.54
Holiday: A Soldier is Never Off Duty,Miami,50,$285.18
Love the Hard Way,Miami,50,$17.58
The Ardennes,Miami,50,$2.27
The Merry Gentleman,Miami,50,$139.70
Psycho-Pass: The Movie,Miami,50,$55.82
Sleepless Night,Miami,50,$1.35
Fiza,Miami,50,$251.66
The Wasted Times,Miami,50,$96.52
Cold War 2,Miami,50,$226.25
No News from God,Miami,50,$31.18
Weirdsville,Miami,50,$2.93
Nightcap,Miami,50,$178.82
State Property 2,Miami,50,$676.85
Detective Byomkesh Bakshy!,Miami,50,$233.61
Beauty and the Dogs,Miami,50,$3.60
LUV,Miami,50,$55.93
State Property,Miami,50,$847.09
The 24th Day,Miami,50,$5.69
Gangnam 1970,Miami,50,$7.27
Carter High,Miami,50,$137.25
The Architect,Miami,50,$5.10
The Mafia Kills Only in Summer,Miami,50,$14.98
Poor White Trash,Miami,50,$0.57
Save the Green Planet!,Miami,50,$5.90
De Dana Dan,Miami,50,$381.23
Close Your Eyes,Miami,50,$15.89
So Close,Miami,50,$30.90
Assassination Tango,Miami,50,$391.40
Loosies,Miami,50,$1.34
Time and Tide,Miami,50,$37.85
Blue Caprice,Miami,50,$35.00
Look,Miami,50,$6.51
Khatta Meetha,Miami,50,$218.62
Bluffmaster,Miami,50,$290.05
Rowdy Rathore,Miami,50,$313.05
Carancho,Miami,50,$34.44
Welcome Back,Miami,50,$560.11
Rascals,Miami,50,$105.36
Holy Rollers,Miami,50,$122.19
High on the Hog,Miami,50,$18.40
El Coyote,Miami,50,$381.50
Operation Mekong,Miami,50,$322.75
Lights in the Dusk,Miami,50,$5.67
One Two Three,Miami,50,$99.54
12,Miami,50,$50.48
Levity,Miami,50,$84.38
Lajja,Miami,50,$151.69
Sound of Noise,Miami,50,$9.83
Salvation Boulevard,Miami,50,$11.07
As Good as Dead,Miami,50,$484.12
Love Crime,Miami,50,$213.46
Chasing the Dragon II: Wild Wild Bunch,Miami,50,$79.33
The Man Who Copied,Miami,50,$9.51
Last Ride,Miami,50,$2.21
Raja Natwarlal,Miami,50,$52.89
Talento de barrio,Miami,50,$672.43
The Prison,Miami,50,$83.58
The Power of Few,Miami,50,$12.28
Victor,Miami,50,$45.02
The Last Godfather,Miami,50,$66.00
Blind Shaft,Miami,50,$13.42
Crimson Gold,Miami,50,$59.64
New York,Miami,50,$396.11
"Ruben Brandt, Collector",Miami,50,$47.59
King's Ransom,Miami,50,"$1,616.51"
Cronicas,Miami,50,$120.73
The Double Hour,Miami,50,$609.54
In the Name of My Daughter,Miami,50,$111.10
Yonkers Joe,Miami,50,"$4,034.31"
Singham Returns,Miami,50,$496.84
ECCO,Miami,50,$35.04
Graceland,Miami,50,$8.39
War of the Worlds: Goliath,Miami,50,$5.40
Dabangg 2,Miami,50,"$1,016.32"
Sarkar Raj,Miami,50,$407.09
Chrystal,Miami,50,$32.56
Who Is Cletis Tout?,Miami,50,$101.76
Just Another Love Story,Miami,50,$18.18
The R.M.,Miami,50,$448.46
Gangster's Paradise: Jerusalema,Miami,50,$2.00
Dum Maaro Dum,Miami,50,$227.41
Compadres,Miami,50,"$1,252.76"
Beneath the Harvest Sky,Miami,50,$11.34
Kak Vitka Chesnok vyoz Lyokhu Shtyrya v dom invalidov,Miami,50,$1.74
La Virgen de los Sicarios,Miami,50,$211.93
And Now Ladies & Gentlemen,Miami,50,$297.23
Red Lights,Miami,50,$19.87
Circus,Miami,50,$3.39
Thoongaavanam,Miami,50,$194.99
Phata Poster Nikhla Hero,Miami,50,$157.42
Paulette,Miami,50,$11.90
Kurukshetra,Miami,50,$14.88
The Hard Word,Miami,50,$170.53
The Tenants,Miami,50,$0.81
Serial Killer 1,Miami,50,$3.92
Pete Smalls Is Dead,Miami,50,$4.03
Ladrón que roba a ladrón,Miami,50,"$1,614.66"
Man on the Train,Miami,50,"$1,025.25"
Least Among Saints,Miami,50,$11.31
Saving Mr. Wu,Miami,50,$37.40
Pickings,Miami,50,$26.55
On the Job,Miami,50,$65.04
Heroes,Miami,50,$236.90
Once in the Life,Miami,50,$21.56
First We Take Brooklyn,Miami,50,$17.27
Small Town Murder Songs,Miami,50,$12.45
Fulltime Killer,Miami,50,$6.05
Trixie,Miami,50,$115.23
'P' fung bou,Miami,50,$131.81
Next Time I'll Aim for the Heart,Miami,50,$0.29
Death Valley,Miami,50,$1.75
How to Be a Serial Killer,Miami,50,$0.36
"No God, No Master",Miami,50,$2.72
Made in France,Miami,50,$3.86
Ajami,Miami,50,$250.63
Nobody Else But You,Miami,50,$17.18
The Eyes,Miami,50,$3.67
Bangkok Dangerous,Miami,50,$9.40
Jilla,Miami,50,$92.88
Cowboys & Angels,Miami,50,$13.60
Ash Wednesday,Miami,50,$1.19
Who Knows?,Miami,50,$366.04
No Problem,Miami,50,$97.68
Madame Satã,Miami,50,$79.95
Live Free or Die,Miami,50,$5.13
The Man in 3B,Miami,50,$116.82
Golden Slumber,Miami,50,$27.67
The Robber,Miami,50,$33.15
N-Secure,Miami,50,"$1,046.02"
Sky on Fire,Miami,50,$31.32
The Road,Miami,50,$48.41
Phantom Detective,Miami,50,$27.04
Noise,Miami,50,$6.52
Money,Miami,50,$412.29
Leonera,Miami,50,$5.52
Mio fratello è figlio unico,Miami,50,$101.26
16 Years of Alcohol,Miami,50,$3.03
Hate Crime,Miami,50,$16.44
"Police, Adjective",Miami,50,$19.48
Ek Aur Ek Gyarah: By Hook or by Crook,Miami,50,$37.25
Go for Sisters,Miami,50,$22.58
Tazza: The Hidden Card,Miami,50,$100.73
Three,Miami,50,$26.42
Headshot,Miami,50,$0.18
'R Xmas,Miami,50,$0.34
Vaada,Miami,50,$35.91
Junction 48,Miami,50,$5.16
Black Souls,Miami,50,$40.39
BuyBust,Miami,50,$72.00
Nicotina,Miami,50,$322.89
Cover,Miami,50,$32.05
Brigham City,Miami,50,$343.81
Sicilian Ghost Story,Miami,50,$6.17
Lucky Break,Miami,50,$22.03
The Attacks of 26/11,Miami,50,$100.19
Extraordinary Mission,Miami,50,$11.56
My Kingdom,Miami,50,$1.05
Ice Blues,Miami,50,$0.27
Hukkle,Miami,50,$20.21
King of the Jungle,Miami,50,$10.96
Shikari,Miami,50,$16.42
Snowman's Land,Miami,50,$0.45
La soga,Miami,50,$84.97
Krazzy 4,Miami,50,$196.56
Secuestro express,Miami,50,$121.94
La siciliana ribelle,Miami,50,$27.96
The Killing of John Lennon,Miami,50,$2.69
Love and a Bullet,Miami,50,$6.80
Goodland,Miami,50,$12.97
Shock to the System,Miami,50,$1.48
Bulgarian Lovers,Miami,50,$23.98
"On the Other Hand, Death",Miami,50,$0.98
The Advocate: A Missing Body,Miami,50,$18.26
Death of a President,Miami,50,$209.42
Green is Gold,Miami,50,$0.17
Gimme the Loot,Miami,50,$39.44
Water & Power,Miami,50,$31.89
À Tout de Suite,Miami,50,$99.90
Difret,Miami,50,$15.51
Tycoon: A New Russian,Miami,50,$48.82
A Cool Fish,Miami,50,$222.64
"Lucía, Lucía",Miami,50,$107.92
Gang,Miami,50,$11.67
The Ministers,Miami,50,$1.15
By Hook or by Crook,Miami,50,$0.73
Inspector Bellamy,Miami,50,$42.72
Intersection,Miami,50,$1.86
Wasabi Tuna,Miami,50,$20.44
Splinter,Miami,50,$5.21
Settai,Miami,50,$35.20
Chronicle of an Escape,Miami,50,$0.53
Randy and the Mob,Miami,50,$18.19
Out the Gate,Miami,50,$0.64
High Times Potluck,Miami,50,$1.95
Bonnie & Clyde vs. Dracula,Miami,50,$10.10
Conspiracy of Silence,Miami,50,$1.05
Valley of Bones,Miami,50,$68.07
The Witness,Miami,50,$64.14
The Dukes,Miami,50,$10.55
United Red Army,Miami,50,$0.71
Ethan Mao,Miami,50,$2.76
Outta Time,Miami,50,$1.63
Mercy Streets,Miami,50,$69.39
Mr. X,Miami,50,$12.14
Lost in Hong Kong,Miami,50,$525.38
Nowhere Man,Miami,50,$0.95
Day Night Day Night,Miami,50,$12.82
Fakers,Miami,50,$19.85
The Code,Miami,50,$5.18
Murder.com,Miami,50,$0.84
Gasoline,Miami,50,$1.74
Viva Riva!,Miami,50,$24.92
Steel City,Miami,50,$4.13
Bank$tas,Miami,50,$6.03
Big Muddy,Miami,50,$0.32
An Act of War,Miami,50,$45.99
New World Order,Miami,50,$8.11
Cavale,Miami,50,$26.14
Line Walker 2: Invisible Spy,Miami,50,$116.71
Après la vie,Miami,50,$10.56
Mr. Smith Gets a Hustler,Miami,50,$0.64
This Last Lonely Place,Miami,50,$8.16
Sunrise,Miami,50,$0.40
The Fuzz,Miami,50,$2.45
Undoing,Miami,50,$18.15
3 Holes and a Smoking Gun,Miami,50,$7.26
Mi America,Miami,50,$1.34
Cavite,Miami,50,$28.27
Virgil Bliss,Miami,50,$0.59
Rightways Down,Miami,50,$2.52
Shadow Glories,Miami,50,$9.24
Daylight,Miami,50,$1.57
In Echo Park,Miami,50,$2.44
Justice Is Mind,Miami,50,$0.14
Dark Meridian,Miami,50,$1.94
Ridge Runners,Miami,50,$10.39
Autumn,Miami,50,$4.25
Mumbai Mirror,Miami,50,$1.84
Forgive Me Father,Miami,50,$177.07
I Recorded a Murder!,Miami,50,$0.61
Winning Formula,Miami,50,$8.82
