movie,city,theater_count,estimated_city_gross
Trance,New York,50,"$19,597.91"
Ichi the Killer,New York,50,$171.42
The International,New York,50,"$215,065.50"
Bad Santa,New York,50,"$507,529.94"
Saw 3D,New York,50,"$386,266.35"
Perfect Stranger,New York,50,"$202,680.87"
Destroyer,New York,50,"$12,957.10"
The Paperboy,New York,50,"$5,853.04"
Paul Blart: Mall Cop,New York,50,"$175,928.63"
The Perfect Score,New York,50,"$87,779.60"
The Book of Henry,New York,50,"$35,656.50"
Kidnap,New York,50,"$259,578.32"
Righteous Kill,New York,50,"$338,701.37"
Saving Silverman,New York,50,"$163,527.26"
Trust,New York,50,"$1,014.18"
Hunger,New York,50,"$1,302.06"
Analyze That,New York,50,"$271,443.79"
Murder by Numbers,New York,50,"$269,952.30"
I Love You Phillip Morris,New York,50,"$17,201.22"
Punisher: War Zone,New York,50,"$67,164.61"
Where the Truth Lies,New York,50,"$7,364.70"
Under Suspicion,New York,50,"$2,186.03"
Cellular,New York,50,"$270,441.33"
Bernie,New York,50,"$77,770.06"
Ong-Bak: The Thai Warrior,New York,50,"$38,534.05"
Assault on Precinct 13,New York,50,"$168,804.52"
Femme Fatale,New York,50,"$55,705.48"
Dead Man's Shoes,New York,50,$50.81
Bad Samaritan,New York,50,"$29,027.30"
Out of Time,New York,50,"$345,663.32"
Horns,New York,50,"$1,389.91"
The Gunman,New York,50,"$89,917.02"
Premium Rush,New York,50,"$171,334.33"
Sin Nombre,New York,50,"$21,416.12"
The Condemned,New York,50,$31.42
Malibu's Most Wanted,New York,50,"$289,921.73"
"The Gangster, the Cop, the Devil",New York,50,"$1,829.45"
Detroit,New York,50,"$141,882.31"
Eye See You,New York,50,$668.94
Child 44,New York,50,"$10,192.25"
The Glass House,New York,50,"$152,116.45"
Duplicity,New York,50,"$342,853.99"
Appaloosa,New York,50,"$170,755.96"
Cosmopolis,New York,50,"$6,283.97"
The Quiet,New York,50,"$3,221.15"
Fanboys,New York,50,"$5,818.30"
Paid in Full,New York,50,"$25,707.51"
Gotti,New York,50,"$36,701.73"
Keanu,New York,50,"$173,792.37"
Headhunters,New York,50,"$10,112.96"
Death Sentence,New York,50,"$80,567.68"
Elite Squad,New York,50,$68.11
Domino,New York,50,"$85,933.17"
A Man Apart,New York,50,"$221,256.81"
Agent Cody Banks,New York,50,"$405,094.98"
Kill List,New York,50,$222.22
The Clovehitch Killer,New York,50,$69.36
The Rover,New York,50,"$9,373.10"
Deception,New York,50,"$38,852.62"
The Pink Panther 2,New York,50,"$303,561.23"
Run All Night,New York,50,"$223,609.78"
House of Sand and Fog,New York,50,"$109,900.71"
The Bad Lieutenant: Port of Call - New Orleans,New York,50,"$14,348.30"
Breach,New York,50,"$280,815.34"
The Fifth Estate,New York,50,"$27,498.85"
Marshall,New York,50,"$84,939.89"
The Brave One,New York,50,"$310,920.00"
Bandits,New York,50,"$351,323.90"
