movie,city,theater_count,estimated_city_gross
Two for the Money,Chicago,50,"$65,226.37"
No Good Deed,Chicago,50,"$149,909.16"
Young Adam,Chicago,50,"$2,188.97"
Texas Killing Fields,Chicago,50,$129.19
Exit Wounds,Chicago,50,"$147,669.43"
Narc,Chicago,50,"$29,843.07"
Just Getting Started,Chicago,50,"$17,316.83"
Undisputed,Chicago,50,"$36,418.09"
Gemini,Chicago,50,$571.58
Crocodile Dundee in Los Angeles,Chicago,50,"$73,139.66"
Paul Blart: Mall Cop 2,Chicago,50,"$202,674.90"
Life of Crime,Chicago,50,$746.63
Postal,Chicago,50,"$51,369.58"
Dark Blue,Chicago,50,"$25,847.38"
Madea Goes to Jail,Chicago,50,"$258,158.12"
Fighting,Chicago,50,"$65,723.57"
Cowboy Bebop: The Movie,Chicago,50,"$2,853.17"
Gringo,Chicago,50,"$14,179.20"
Blindspotting,Chicago,50,"$12,363.35"
The Conspirator,Chicago,50,"$32,918.97"
Wild Target,Chicago,50,$334.35
Oliver Twist,Chicago,50,"$5,669.81"
The Salton Sea,Chicago,50,"$2,181.30"
Mesrine: Killer Instinct,Chicago,50,"$1,573.91"
The Kitchen,Chicago,50,"$34,377.03"
Bel Ami,Chicago,50,$342.13
Bullet to the Head,Chicago,50,"$27,057.73"
SuperFly,Chicago,50,"$58,616.07"
Drillbit Taylor,Chicago,50,"$93,732.80"
Lakeview Terrace,Chicago,50,"$112,020.41"
A Kind of Murder,Chicago,50,$5.15
An Evening with Beverly Luff Linn,Chicago,50,$14.87
Contraband,Chicago,50,"$189,807.14"
Proud Mary,Chicago,50,"$59,539.09"
Nurse Betty,Chicago,50,"$71,803.26"
Alan Partridge,Chicago,50,$434.26
The Protector,Chicago,50,"$33,966.94"
Nancy Drew,Chicago,50,"$73,073.58"
Party Monster,Chicago,50,"$2,077.74"
Blood Ties,Chicago,50,$117.63
Firewall,Chicago,50,"$139,089.16"
Lions for Lambs,Chicago,50,"$42,803.76"
Highwaymen,Chicago,50,"$1,047.14"
Captive,Chicago,50,"$7,297.13"
88 Minutes,Chicago,50,"$48,304.51"
The Girl Who Kicked the Hornet's Nest,Chicago,50,"$15,485.41"
Balls of Fury,Chicago,50,"$93,706.12"
The Tribe,Chicago,50,$429.57
Dead Man Down,Chicago,50,"$31,043.73"
The East,Chicago,50,"$6,471.54"
In Order of Disappearance,Chicago,50,$140.61
Formula 51,Chicago,50,"$14,847.25"
New World,Chicago,50,"$1,306.14"
District B13,Chicago,50,"$3,417.33"
Master Z: The Ip Man Legacy,Chicago,50,"$17,715.83"
The Crimson Rivers,Chicago,50,"$1,804.69"
The Fanatic,Chicago,50,$9.00
Drowning Mona,Chicago,50,"$44,014.42"
The Dinner,Chicago,50,"$3,774.11"
Unstoppable,Chicago,50,$281.05
Hollywood Homicide,Chicago,50,"$85,629.32"
Find Me Guilty,Chicago,50,"$3,348.54"
Nine Queens,Chicago,50,"$3,484.31"
The Lookout,Chicago,50,"$13,125.66"
American Pastoral,Chicago,50,"$1,544.80"
Badla,Chicago,50,"$5,309.51"
Saving Grace,Chicago,50,"$34,566.76"
The Interpreter,Chicago,50,"$207,439.39"
Adam's Apples,Chicago,50,$3.72
Pride and Glory,Chicago,50,"$44,819.53"
Showtime,Chicago,50,"$108,651.55"
The Invisible,Chicago,50,"$58,682.27"
The Hitcher,Chicago,50,"$46,998.04"
Ned Kelly,Chicago,50,$213.59
Middle Men,Chicago,50,"$2,064.79"
Scoop,Chicago,50,"$30,030.31"
Ted Bundy,Chicago,50,$17.33
Brick Mansions,Chicago,50,"$57,875.42"
The Villainess,Chicago,50,$79.15
Suspect Zero,Chicago,50,"$24,895.11"
8 Women,Chicago,50,"$8,777.17"
Whiteout,Chicago,50,"$29,316.82"
Our Kind of Traitor,Chicago,50,"$8,994.85"
Cheap Thrills,Chicago,50,$169.41
Reservation Road,Chicago,50,$348.05
Cold in July,Chicago,50,"$1,182.94"
Get Carter,Chicago,50,"$42,701.99"
Talvar,Chicago,50,$976.80
Intermission,Chicago,50,"$2,559.16"
Cradle 2 the Grave,Chicago,50,"$99,035.76"
The Disappearance of Alice Creed,Chicago,50,$476.40
Raging Fire,Chicago,50,"$1,099.29"
The Skulls,Chicago,50,"$99,988.03"
Never Goin' Back,Chicago,50,$174.81
Hoodwinked Too! Hood vs. Evil,Chicago,50,"$28,940.62"
L.I.E.,Chicago,50,"$3,257.69"
Silent House,Chicago,50,"$35,820.59"
Catch That Kid,Chicago,50,"$47,653.96"
The Burning Plain,Chicago,50,$571.75
Once Upon a Time in Anatolia,Chicago,50,$395.80
The Clan,Chicago,50,$531.39
The Informers,Chicago,50,$855.91
Observe and Report,Chicago,50,"$68,454.75"
Easy Money,Chicago,50,$538.85
The Baader Meinhof Complex,Chicago,50,"$1,358.82"
Mesrine: Public Enemy No. 1,Chicago,50,$784.94
City by the Sea,Chicago,50,"$64,004.89"
A Guide to Recognizing Your Saints,Chicago,50,"$1,472.57"
Bitch Slap,Chicago,50,$49.54
Rang De Basanti,Chicago,50,"$6,269.08"
Auto Focus,Chicago,50,"$5,883.16"
Dorm Daze,Chicago,50,$160.13
Heaven Knows What,Chicago,50,$228.29
Let's Go to Prison,Chicago,50,"$13,163.41"
Millions,Chicago,50,"$18,782.00"
Trade,Chicago,50,$611.13
Dogman,Chicago,50,$422.89
Made,Chicago,50,"$15,145.96"
King Cobra,Chicago,50,$81.33
Freedomland,Chicago,50,"$35,699.78"
"OSS 117: Cairo, Nest of Spies",Chicago,50,$863.76
Mad Money,Chicago,50,"$58,969.06"
Traitor,Chicago,50,"$67,134.44"
Cecil B. Demented,Chicago,50,"$3,665.15"
Haider,Chicago,50,"$2,572.33"
Extreme Job,Chicago,50,"$4,467.53"
Mean Machine,Chicago,50,$264.68
All About Lily Chou-Chou,Chicago,50,$70.89
The Air I Breathe,Chicago,50,$73.54
Twisted,Chicago,50,"$71,882.52"
Delhi Belly,Chicago,50,"$4,370.17"
Antitrust,Chicago,50,"$31,284.20"
Little Woods,Chicago,50,$427.98
The Yards,Chicago,50,"$2,518.41"
Big Trouble,Chicago,50,"$20,719.61"
Infamous,Chicago,50,"$3,282.15"
Pawn Shop Chronicles,Chicago,50,$14.02
Elite Squad 2: The Enemy Within,Chicago,50,$285.64
Dhoom 2,Chicago,50,"$7,542.26"
"Love, Honor and Obey",Chicago,50,$3.26
Reno 911!: Miami,Chicago,50,"$58,037.03"
Cop Car,Chicago,50,$365.20
Veronica Guerin,Chicago,50,"$4,483.57"
Trapped,Chicago,50,$178.42
Deadfall,Chicago,50,$187.74
Trash,Chicago,50,$29.19
God Bless America,Chicago,50,$348.15
The Nut Job,Chicago,50,"$183,312.31"
Cassandra's Dream,Chicago,50,"$2,771.90"
Sightseers,Chicago,50,$101.92
Paparazzi,Chicago,50,"$44,827.19"
Stolen,Chicago,50,$868.23
Breaking and Entering,Chicago,50,"$2,650.36"
Dirty Pretty Things,Chicago,50,"$23,142.05"
The Art of the Steal,Chicago,50,$175.31
Collide,Chicago,50,"$6,504.95"
The Perfect Host,Chicago,50,$138.17
Lonely Hearts,Chicago,50,$537.98
Tragedy Girls,Chicago,50,$176.60
15 Minutes,Chicago,50,"$69,624.34"
Chi-Raq,Chicago,50,"$7,553.08"
Pathology,Chicago,50,$310.02
Max Keeble's Big Move,Chicago,50,"$49,335.88"
God's Pocket,Chicago,50,$297.86
Leaves of Grass,Chicago,50,$194.03
Paranoid Park,Chicago,50,"$1,386.64"
Taxi 2,Chicago,50,"$2,082.28"
Rampart,Chicago,50,"$2,765.28"
Conviction,Chicago,50,"$19,352.55"
Stockholm,Chicago,50,$861.86
Pink,Chicago,50,"$3,541.26"
Ittefaq,Chicago,50,$850.30
Dom Hemingway,Chicago,50,"$1,478.26"
Racer and the Jailbird,Chicago,50,$132.20
Feardotcom,Chicago,50,"$37,683.04"
Kings,Chicago,50,$783.55
The Singing Detective,Chicago,50,$959.92
Man from Reno,Chicago,50,$265.10
Robot & Frank,Chicago,50,"$9,488.18"
Bad Santa 2,Chicago,50,"$50,733.29"
Lila dit ça,Chicago,50,$345.69
The Sweeney,Chicago,50,$75.16
Absolutely Fabulous: The Movie,Chicago,50,"$13,553.36"
Vera Drake,Chicago,50,"$10,709.76"
The Blind Swordsman: Zatoichi,Chicago,50,"$2,435.69"
Keeping Mum,Chicago,50,"$4,618.95"
The Negotiation,Chicago,50,$313.42
The Counterfeiters,Chicago,50,"$15,648.12"
The Trial,Chicago,50,$54.91
Wasabi,Chicago,50,$232.59
Battle in Heaven,Chicago,50,$202.28
Burke and Hare,Chicago,50,$13.79
Birthday Girl,Chicago,50,"$14,036.67"
Dabangg,Chicago,50,"$13,217.05"
One Night at McCool's,Chicago,50,"$17,947.55"
The Matador,Chicago,50,"$35,933.19"
The Dead Girl,Chicago,50,$49.39
Dhoom 3,Chicago,50,"$22,915.50"
The Weight of Water,Chicago,50,$292.78
Better Luck Tomorrow,Chicago,50,"$10,848.38"
Maria Full of Grace,Chicago,50,"$18,593.84"
Lila & Eve,Chicago,50,$108.23
The Quarry,Chicago,50,$6.03
Tsotsi,Chicago,50,"$8,309.09"
Heaven,Chicago,50,"$2,209.16"
Bones,Chicago,50,"$20,849.33"
Welcome to the Punch,Chicago,50,$19.36
The Silence,Chicago,50,$284.32
Dhoom,Chicago,50,$701.15
Frozen River,Chicago,50,"$7,157.83"
The Angels' Share,Chicago,50,$868.34
Escobar: Paradise Lost,Chicago,50,$304.90
The Son of No One,Chicago,50,$82.37
What's the Worst That Could Happen?,Chicago,50,"$91,569.27"
Omar,Chicago,50,"$1,015.68"
Spartan,Chicago,50,"$12,651.62"
Falcon Rising,Chicago,50,$24.80
Killerman,Chicago,50,$790.29
Confidence,Chicago,50,"$34,842.53"
Bullhead,Chicago,50,$433.21
Crypto,Chicago,50,$29.08
Flypaper,Chicago,50,$3.13
Ernest & Celestine,Chicago,50,$834.69
Waist Deep,Chicago,50,"$60,821.69"
The Limits of Control,Chicago,50,"$1,212.61"
Bless the Child,Chicago,50,"$83,805.75"
The Nile Hilton Incident,Chicago,50,$231.35
The Thieves,Chicago,50,"$1,956.73"
First Sunday,Chicago,50,"$108,221.19"
Pieta,Chicago,50,$62.57
Beyond a Reasonable Doubt,Chicago,50,$92.46
Buster's Mal Heart,Chicago,50,$207.19
Knockaround Guys,Chicago,50,"$33,187.78"
Buffalo Soldiers,Chicago,50,"$1,009.24"
Black Friday,Chicago,50,$97.00
JCVD,Chicago,50,"$1,342.90"
All About the Benjamins,Chicago,50,"$72,703.86"
Raid,Chicago,50,"$2,882.67"
El Angel,Chicago,50,$269.56
Skin Trade,Chicago,50,$3.54
Sleuth,Chicago,50,$978.12
The Villain,Chicago,50,"$1,181.49"
The Third Murder,Chicago,50,$254.82
Talaash: The Answer Lies Within,Chicago,50,"$7,721.40"
Surveillance,Chicago,50,$78.03
Captivity,Chicago,50,"$7,494.37"
Little Fish,Chicago,50,$23.25
The Vault,Chicago,50,$16.34
Sophie Scholl: The Final Days,Chicago,50,"$1,929.13"
The Cat's Meow,Chicago,50,"$9,156.78"
Julia,Chicago,50,$6.02
Shangri-La Suite,Chicago,50,$38.07
Nothing Bad Can Happen,Chicago,50,$13.35
Chapter 27,Chicago,50,$158.93
Micmacs,Chicago,50,"$3,597.45"
Fabricated City,Chicago,50,$299.21
Taxi 3,Chicago,50,"$1,418.56"
Henry's Crime,Chicago,50,$290.67
The Nut Job 2: Nutty by Nature,Chicago,50,"$80,942.27"
Madea's Witness Protection,Chicago,50,"$187,311.42"
Echelon Conspiracy,Chicago,50,"$1,426.96"
Kung Fu Jungle,Chicago,50,$368.37
Home Room,Chicago,50,$14.88
Seeking Justice,Chicago,50,$117.21
Omkara,Chicago,50,"$2,253.03"
Shanghai,Chicago,50,$127.50
Mini's First Time,Chicago,50,$139.55
The Man,Chicago,50,"$23,754.52"
Domestic Disturbance,Chicago,50,"$129,088.98"
Priceless,Chicago,50,"$4,278.44"
Corky Romano,Chicago,50,"$68,411.37"
Half Past Dead,Chicago,50,"$43,827.10"
Highway,Chicago,50,"$1,509.65"
Screwed,Chicago,50,"$20,049.31"
Carandiru,Chicago,50,$610.42
Redacted,Chicago,50,$186.55
A Single Shot,Chicago,50,$28.59
Sweet Country,Chicago,50,$272.78
Unknown,Chicago,50,$411.97
Next Day Air,Chicago,50,"$28,579.03"
Greenfingers,Chicago,50,"$4,106.35"
Welcome to Collinwood,Chicago,50,$952.85
Crazy on the Outside,Chicago,50,$183.84
Gozu,Chicago,50,$155.26
The Adderall Diaries,Chicago,50,$32.20
Never Die Alone,Chicago,50,"$16,104.21"
Graduation,Chicago,50,$502.06
Birds of Passage,Chicago,50,"$1,442.14"
Goldstone,Chicago,50,$246.51
See Spot Run,Chicago,50,"$95,170.26"
Race,Chicago,50,"$3,900.18"
Stander,Chicago,50,$54.40
Raajneeti,Chicago,50,"$4,098.10"
Mystery Team,Chicago,50,$220.04
Donkey Punch,Chicago,50,$52.43
Bangkok Dangerous,Chicago,50,"$43,593.56"
Hey Ram,Chicago,50,$783.66
Armored,Chicago,50,"$45,616.93"
Kick,Chicago,50,"$7,021.42"
Take Me,Chicago,50,$7.37
The Art of War,Chicago,50,"$86,186.38"
Reclaim,Chicago,50,$10.27
The Bag Man,Chicago,50,$139.28
Shade,Chicago,50,$94.79
Closed Circuit,Chicago,50,"$16,357.37"
Ain't Them Bodies Saints,Chicago,50,"$1,105.86"
Gangster No. 1,Chicago,50,$88.20
Pierrepoint: The Last Hangman,Chicago,50,$62.10
Ballistic: Ecks vs. Sever,Chicago,50,"$40,783.78"
Lucky Numbers,Chicago,50,"$28,571.02"
Read My Lips,Chicago,50,"$3,877.66"
Violet & Daisy,Chicago,50,$49.03
Tracers,Chicago,50,$5.71
The Curse of the Jade Scorpion,Chicago,50,"$21,387.89"
Shootout at Lokhandwala,Chicago,50,$825.19
The Alphabet Killer,Chicago,50,$84.97
The Barbarian Invasions,Chicago,50,"$9,792.61"
Jiang hu er nü,Chicago,50,"$1,186.74"
Small Time Crooks,Chicago,50,"$48,704.93"
District 13: Ultimatum,Chicago,50,$102.82
Idlewild,Chicago,50,"$35,804.20"
Out of Blue,Chicago,50,$44.67
Beautiful Creatures,Chicago,50,$158.00
The Good Thief,Chicago,50,"$10,036.42"
Flash Point,Chicago,50,$9.33
The Oxford Murders,Chicago,50,$10.29
Ed Gein,Chicago,50,$16.29
The Ice Harvest,Chicago,50,"$25,161.14"
The Package,Chicago,50,$4.19
Haven,Chicago,50,$390.36
Novocaine,Chicago,50,"$5,810.74"
Stolen,Chicago,50,$20.84
Sleight,Chicago,50,"$10,976.48"
The Unknown Girl,Chicago,50,$429.52
OSS 117: Lost in Rio,Chicago,50,$249.22
Veteran,Chicago,50,"$3,425.44"
Run with the Hunted,Chicago,50,$32.12
Sweet Sixteen,Chicago,50,$89.98
Dragon,Chicago,50,$31.77
Stuck,Chicago,50,$191.59
Defendor,Chicago,50,$126.85
Bait,Chicago,50,"$43,723.22"
Sonny,Chicago,50,$50.32
Batla House,Chicago,50,"$1,407.06"
Special 26,Chicago,50,"$3,079.48"
In the Mix,Chicago,50,"$28,830.79"
Believer,Chicago,50,"$1,043.18"
The Insult,Chicago,50,"$2,856.76"
The Hollow,Chicago,50,"$1,166.02"
Witless Protection,Chicago,50,"$11,787.74"
Brother,Chicago,50,"$1,277.45"
Show Dogs,Chicago,50,"$50,626.32"
The Memory of a Killer,Chicago,50,$947.25
Amen.,Chicago,50,$782.59
Band of Robbers,Chicago,50,$58.64
Kill Me Three Times,Chicago,50,$68.02
Rob the Mob,Chicago,50,$590.32
Elena,Chicago,50,$66.41
Bomb City,Chicago,50,$169.27
The Zodiac,Chicago,50,$127.77
Owning Mahowny,Chicago,50,"$2,884.58"
Race 3,Chicago,50,"$4,824.10"
Animal Factory,Chicago,50,$124.98
Criminal,Chicago,50,"$41,905.69"
Serious Moonlight,Chicago,50,$71.72
Human Capital,Chicago,50,$448.89
Rise: Blood Hunter,Chicago,50,$303.56
Point Blank,Chicago,50,"$2,016.92"
The Blue Room,Chicago,50,$659.58
A Cat in Paris,Chicago,50,$884.37
Line of Duty,Chicago,50,$153.12
Death House,Chicago,50,$68.00
The Reckoning,Chicago,50,$732.15
Monsters and Men,Chicago,50,"$1,426.81"
A War,Chicago,50,$350.64
City of Men,Chicago,50,$876.10
Kaminey,Chicago,50,"$3,669.42"
Kurbaan,Chicago,50,"$2,151.96"
The Beat That My Heart Skipped,Chicago,50,"$2,919.87"
Panic,Chicago,50,"$2,222.91"
Agneepath,Chicago,50,"$5,653.60"
Paradise Now,Chicago,50,"$4,143.76"
Connie and Carla,Chicago,50,"$22,979.19"
Lowriders,Chicago,50,"$17,562.32"
The Square,Chicago,50,$134.59
10th & Wolf,Chicago,50,$152.58
"Scotland, Pa.",Chicago,50,"$1,095.85"
Dirty,Chicago,50,$773.40
Empire,Chicago,50,"$49,941.33"
The Samaritan,Chicago,50,$4.98
Snow Angels,Chicago,50,"$1,149.26"
Terribly Happy,Chicago,50,$199.88
Wazir,Chicago,50,"$1,671.96"
Vulgar,Chicago,50,$42.52
Zyzzyx Rd,Chicago,50,$0.09
Unconditional,Chicago,50,"$2,869.59"
Child of God,Chicago,50,$108.27
The Child,Chicago,50,"$1,858.00"
Chico & Rita,Chicago,50,"$1,000.06"
The Deep End,Chicago,50,"$25,168.91"
Sonchiriya,Chicago,50,$242.93
Gun Shy,Chicago,50,"$4,655.70"
City of Ghosts,Chicago,50,$122.85
Welcome,Chicago,50,"$3,095.67"
The Swindlers,Chicago,50,$690.20
Badlapur,Chicago,50,"$1,058.03"
Illegal Tender,Chicago,50,"$8,714.42"
The Escapist,Chicago,50,$37.16
Dinner Rush,Chicago,50,$313.83
Maze,Chicago,50,$54.44
Tees Maar Khan,Chicago,50,"$3,070.63"
Meeting Evil,Chicago,50,$0.52
The Night Listener,Chicago,50,"$22,327.39"
Neruda,Chicago,50,"$2,679.29"
Stealing Harvard,Chicago,50,"$39,867.07"
13,Chicago,50,$346.33
You Kill Me,Chicago,50,"$6,923.91"
Perrier's Bounty,Chicago,50,$2.36
Polisse,Chicago,50,$488.78
Shadowboxer,Chicago,50,"$1,057.41"
Crown Heights,Chicago,50,$680.62
Dheepan,Chicago,50,$706.40
Khosla Ka Ghosla!,Chicago,50,$75.53
Where the Money Is,Chicago,50,"$16,145.19"
Casino Jack,Chicago,50,"$2,966.79"
I'm Not Scared,Chicago,50,"$4,608.00"
Down Terrace,Chicago,50,$27.41
Anesthesia,Chicago,50,$63.87
Kaante,Chicago,50,"$2,970.67"
Cosmos,Chicago,50,$59.89
The Crew,Chicago,50,"$37,144.47"
Burnt Money,Chicago,50,$688.96
Eastern Boys,Chicago,50,$46.14
Asura,Chicago,50,$497.86
Yardie,Chicago,50,$102.74
Brooklyn Rules,Chicago,50,"$1,136.71"
Pawn,Chicago,50,$6.10
Beer for My Horses,Chicago,50,"$1,900.25"
Winter of Frozen Dreams,Chicago,50,$20.92
I'll Sleep When I'm Dead,Chicago,50,"$1,023.68"
No Good Deed,Chicago,50,$518.11
Big Fan,Chicago,50,$668.82
Dylan Dog: Dead of Night,Chicago,50,"$3,376.16"
Jindabyne,Chicago,50,"$1,140.87"
Separate Lies,Chicago,50,"$2,634.35"
Ashby,Chicago,50,$13.21
Janatha Garage,Chicago,50,"$343,791.49"
Oye Lucky! Lucky Oye!,Chicago,50,$228.35
Rustom,Chicago,50,"$3,102.45"
Simmba,Chicago,50,"$14,480.93"
The Masked Saint,Chicago,50,$353.14
Singham,Chicago,50,$984.66
Shootout at Wadala,Chicago,50,"$1,053.66"
Honeydripper,Chicago,50,$764.27
El Chicano,Chicago,50,"$3,978.72"
Killing Cabos,Chicago,50,$359.86
Bunty Aur Babli,Chicago,50,"$2,573.06"
The Caveman's Valentine,Chicago,50,"$1,960.59"
Exiled,Chicago,50,$140.98
Drug War,Chicago,50,$364.84
The Aura,Chicago,50,$160.06
Double Take,Chicago,50,$57.68
Macbeth,Chicago,50,"$3,158.74"
Race 2,Chicago,50,"$4,504.94"
The Walker,Chicago,50,$220.19
A Somewhat Gentle Man,Chicago,50,$107.11
The Assassination of Richard Nixon,Chicago,50,"$1,990.74"
People I Know,Chicago,50,$347.99
Shuttle,Chicago,50,$30.31
The Hillside Strangler,Chicago,50,$10.17
Master,Chicago,50,"$1,699.41"
Partir,Chicago,50,$498.41
Harvard Man,Chicago,50,$161.63
On the Other Side of the Tracks,Chicago,50,$16.90
Bubble,Chicago,50,$414.78
Skins,Chicago,50,$681.84
Code Name: The Cleaner,Chicago,50,"$23,121.24"
Nobel Son,Chicago,50,"$1,541.16"
The Fall of the American Empire,Chicago,50,"$6,215.24"
Dear Wendy,Chicago,50,$65.92
Thin Ice,Chicago,50,"$2,253.20"
Married Life,Chicago,50,"$4,299.53"
Underclassman,Chicago,50,"$16,133.31"
Alone with Her,Chicago,50,$28.58
My Brother the Devil,Chicago,50,$29.40
Paan Singh Tomar,Chicago,50,$112.89
Gosnell: The Trial of America's Biggest Serial Killer,Chicago,50,"$10,498.89"
Broken Horses,Chicago,50,$99.86
The Assassin's Code,Chicago,50,"$11,158.87"
Coastlines,Chicago,50,$18.52
Christmas in Wonderland,Chicago,50,$224.15
The Girl from the Naked Eye,Chicago,50,$49.65
Savage,Chicago,50,$212.53
The Lady in the Car with Glasses and a Gun,Chicago,50,$5.80
Election 2,Chicago,50,$156.50
Rhymes for Young Ghouls,Chicago,50,$2.59
Civil Brand,Chicago,50,$694.28
Alleluia,Chicago,50,$17.12
The Monkey's Mask,Chicago,50,$130.74
Turn It Up,Chicago,50,"$3,551.11"
Golden Job,Chicago,50,$815.38
Even Money,Chicago,50,$182.34
A Ciambra,Chicago,50,$88.41
The Dancer Upstairs,Chicago,50,"$6,782.67"
Mad Detective,Chicago,50,$13.21
High Heels and Low Lifes,Chicago,50,$647.05
Take,Chicago,50,$14.58
Anamorph,Chicago,50,$16.87
The Prey,Chicago,50,$18.00
Gold Diggers,Chicago,50,"$1,503.55"
I'm in Love with a Church Girl,Chicago,50,"$6,791.39"
The Attack,Chicago,50,"$4,892.14"
Baaghi 2,Chicago,50,"$3,764.81"
Game,Chicago,50,$364.50
Holiday: A Soldier is Never Off Duty,Chicago,50,"$2,016.79"
Love the Hard Way,Chicago,50,$124.31
The Ardennes,Chicago,50,$16.09
The Merry Gentleman,Chicago,50,$987.97
Psycho-Pass: The Movie,Chicago,50,$394.76
Sleepless Night,Chicago,50,$9.58
Fiza,Chicago,50,"$1,779.70"
The Wasted Times,Chicago,50,$682.61
Cold War 2,Chicago,50,"$1,600.05"
No News from God,Chicago,50,$220.49
Weirdsville,Chicago,50,$20.72
Nightcap,Chicago,50,"$1,264.58"
State Property 2,Chicago,50,"$4,786.64"
Detective Byomkesh Bakshy!,Chicago,50,"$1,652.07"
Beauty and the Dogs,Chicago,50,$25.43
LUV,Chicago,50,$395.53
State Property,Chicago,50,"$5,990.59"
The 24th Day,Chicago,50,$40.25
Gangnam 1970,Chicago,50,$51.42
Carter High,Chicago,50,$970.64
The Architect,Chicago,50,$36.07
The Mafia Kills Only in Summer,Chicago,50,$105.94
Poor White Trash,Chicago,50,$4.01
Save the Green Planet!,Chicago,50,$41.72
De Dana Dan,Chicago,50,"$2,696.06"
Close Your Eyes,Chicago,50,$112.36
So Close,Chicago,50,$218.50
Assassination Tango,Chicago,50,"$2,767.98"
Loosies,Chicago,50,$9.47
Time and Tide,Chicago,50,$267.66
Blue Caprice,Chicago,50,$247.50
Look,Chicago,50,$46.04
Khatta Meetha,Chicago,50,"$1,546.07"
Bluffmaster,Chicago,50,"$2,051.21"
Rowdy Rathore,Chicago,50,"$2,213.91"
Carancho,Chicago,50,$243.54
Welcome Back,Chicago,50,"$3,961.06"
Rascals,Chicago,50,$745.09
Holy Rollers,Chicago,50,$864.15
High on the Hog,Chicago,50,$130.10
El Coyote,Chicago,50,"$2,697.94"
Operation Mekong,Chicago,50,"$2,282.47"
Lights in the Dusk,Chicago,50,$40.10
One Two Three,Chicago,50,$703.91
12,Chicago,50,$356.97
Levity,Chicago,50,$596.72
Lajja,Chicago,50,"$1,072.74"
Sound of Noise,Chicago,50,$69.55
Salvation Boulevard,Chicago,50,$78.30
As Good as Dead,Chicago,50,"$3,423.65"
Love Crime,Chicago,50,"$1,509.55"
Chasing the Dragon II: Wild Wild Bunch,Chicago,50,$561.00
The Man Who Copied,Chicago,50,$67.25
Last Ride,Chicago,50,$15.63
Raja Natwarlal,Chicago,50,$374.05
Talento de barrio,Chicago,50,"$4,755.36"
The Prison,Chicago,50,$591.06
The Power of Few,Chicago,50,$86.86
Victor,Chicago,50,$318.38
The Last Godfather,Chicago,50,$466.73
Blind Shaft,Chicago,50,$94.93
Crimson Gold,Chicago,50,$421.81
New York,Chicago,50,"$2,801.30"
"Ruben Brandt, Collector",Chicago,50,$336.55
King's Ransom,Chicago,50,"$11,431.87"
Cronicas,Chicago,50,$853.80
The Double Hour,Chicago,50,"$4,310.64"
In the Name of My Daughter,Chicago,50,$785.66
Yonkers Joe,Chicago,50,"$28,530.41"
Singham Returns,Chicago,50,"$3,513.66"
ECCO,Chicago,50,$247.81
Graceland,Chicago,50,$59.32
War of the Worlds: Goliath,Chicago,50,$38.19
Dabangg 2,Chicago,50,"$7,187.35"
Sarkar Raj,Chicago,50,"$2,878.90"
Chrystal,Chicago,50,$230.24
Who Is Cletis Tout?,Chicago,50,$719.61
Just Another Love Story,Chicago,50,$128.55
The R.M.,Chicago,50,"$3,171.48"
Gangster's Paradise: Jerusalema,Chicago,50,$14.15
Dum Maaro Dum,Chicago,50,"$1,608.26"
Compadres,Chicago,50,"$8,859.46"
Beneath the Harvest Sky,Chicago,50,$80.22
Kak Vitka Chesnok vyoz Lyokhu Shtyrya v dom invalidov,Chicago,50,$12.30
La Virgen de los Sicarios,Chicago,50,"$1,498.79"
And Now Ladies & Gentlemen,Chicago,50,"$2,102.01"
Red Lights,Chicago,50,$140.52
Circus,Chicago,50,$23.98
Thoongaavanam,Chicago,50,"$1,378.99"
Phata Poster Nikhla Hero,Chicago,50,"$1,113.28"
Paulette,Chicago,50,$84.15
Kurukshetra,Chicago,50,$105.25
The Hard Word,Chicago,50,"$1,205.95"
The Tenants,Chicago,50,$5.73
Serial Killer 1,Chicago,50,$27.76
Pete Smalls Is Dead,Chicago,50,$28.53
Ladrón que roba a ladrón,Chicago,50,"$11,418.76"
Man on the Train,Chicago,50,"$7,250.49"
Least Among Saints,Chicago,50,$79.96
Saving Mr. Wu,Chicago,50,$264.47
Pickings,Chicago,50,$187.73
On the Job,Chicago,50,$459.96
Heroes,Chicago,50,"$1,675.32"
Once in the Life,Chicago,50,$152.51
First We Take Brooklyn,Chicago,50,$122.14
Small Town Murder Songs,Chicago,50,$88.04
Fulltime Killer,Chicago,50,$42.77
Trixie,Chicago,50,$814.88
'P' fung bou,Chicago,50,$932.12
Next Time I'll Aim for the Heart,Chicago,50,$2.04
Death Valley,Chicago,50,$12.39
How to Be a Serial Killer,Chicago,50,$2.56
"No God, No Master",Chicago,50,$19.22
Made in France,Chicago,50,$27.32
Ajami,Chicago,50,"$1,772.42"
Nobody Else But You,Chicago,50,$121.48
The Eyes,Chicago,50,$25.97
Bangkok Dangerous,Chicago,50,$66.48
Jilla,Chicago,50,$656.83
Cowboys & Angels,Chicago,50,$96.15
Ash Wednesday,Chicago,50,$8.39
Who Knows?,Chicago,50,"$2,588.63"
No Problem,Chicago,50,$690.77
Madame Satã,Chicago,50,$565.42
Live Free or Die,Chicago,50,$36.25
The Man in 3B,Chicago,50,$826.17
Golden Slumber,Chicago,50,$195.70
The Robber,Chicago,50,$234.44
N-Secure,Chicago,50,"$7,397.39"
